,time,fights_f1,win_proportion_f2,height_diff,reach_diff,outcome
668,250,3.0,0.25,1.0,1.0,1.0
669,158,3.0,0.25,-1.0,-1.0,0.0
670,172,1.0,0.25,-3.0,-4.0,0.0
671,300,4.0,0.6666666666666666,-1.0,-1.0,1.0
672,253,8.0,0.6666666666666666,-4.0,0.0,1.0
673,300,7.0,0.6666666666666666,-2.0,-2.0,0.0
674,158,1.0,0.6666666666666666,-4.0,-2.0,1.0
675,81,7.0,0.6666666666666666,-3.0,-1.0,0.0
676,114,3.0,0.6666666666666666,-1.0,4.0,1.0
677,300,4.0,0.5,0.0,-3.0,1.0
678,159,1.0,0.5,1.0,-2.0,0.0
679,300,3.0,1.0,5.0,7.0,1.0
681,60,21.0,0.42857142857142855,-2.0,2.0,0.0
682,202,10.0,0.42857142857142855,-1.0,4.0,1.0
683,258,24.0,0.42857142857142855,2.0,3.0,0.0
684,150,19.0,0.42857142857142855,0.0,5.0,0.0
685,33,21.0,0.42857142857142855,-2.0,2.0,1.0
686,239,2.0,0.42857142857142855,-2.0,-1.0,1.0
687,288,17.0,0.42857142857142855,-1.0,3.0,0.0
688,300,8.0,0.0,-2.0,-1.0,0.0
689,156,6.0,0.0,-3.0,-3.0,0.0
690,33,20.0,0.5,2.0,4.0,1.0
691,110,20.0,0.5,2.0,2.0,0.0
692,300,3.0,0.5,-2.0,-2.0,1.0
693,32,9.0,0.5,3.0,3.0,0.0
694,300,6.0,0.5,6.0,5.0,0.0
695,288,6.0,0.5,1.0,0.0,1.0
696,88,1.0,0.5,-1.0,-3.0,0.0
697,141,14.0,0.5,10.0,9.0,1.0
698,300,1.0,0.5,4.0,6.0,0.0
699,131,16.0,0.5,2.0,5.0,1.0
700,159,10.0,0.625,-2.0,-6.0,0.0
701,300,8.0,0.625,-3.0,-6.0,1.0
702,88,16.0,0.625,-1.0,-6.0,0.0
703,300,5.0,0.625,-3.0,-7.0,1.0
704,300,12.0,0.625,-2.0,-4.0,1.0
706,218,7.0,0.625,-1.0,-6.0,1.0
707,300,14.0,0.625,-1.0,-5.0,1.0
709,246,3.0,0.75,0.0,5.0,1.0
710,241,7.0,0.75,0.0,1.0,1.0
711,147,2.0,0.75,3.0,3.0,0.0
717,156,5.0,0.0,0.0,4.0,0.0
718,185,1.0,0.0,-2.0,2.0,0.0
719,73,4.0,0.5555555555555556,2.0,0.0,1.0
720,300,8.0,0.5555555555555556,4.0,2.0,1.0
721,246,7.0,0.5555555555555556,2.0,-1.0,0.0
722,300,9.0,0.5555555555555556,1.0,0.0,0.0
723,168,20.0,0.5555555555555556,0.0,1.0,1.0
724,300,8.0,0.5555555555555556,1.0,-1.0,1.0
725,300,20.0,0.5555555555555556,0.0,-1.0,0.0
726,53,3.0,0.5555555555555556,0.0,-1.0,0.0
727,300,4.0,0.5555555555555556,0.0,-1.0,1.0
728,300,5.0,0.5,-5.0,-5.0,1.0
729,300,6.0,0.5,-1.0,-4.0,1.0
730,300,17.0,0.5,-1.0,-1.0,1.0
731,300,14.0,0.5,-5.0,-8.0,0.0
732,300,4.0,0.5,-2.0,-9.0,0.0
733,300,4.0,0.5,-3.0,-5.0,0.0
734,135,6.0,0.5,0.0,-3.0,1.0
735,193,12.0,0.5,-3.0,-3.0,0.0
736,194,7.0,0.5,-4.0,-1.0,1.0
737,300,7.0,0.5,-3.0,-1.0,0.0
738,219,10.0,0.5,0.0,-5.0,1.0
739,53,1.0,0.5,-1.0,-4.0,0.0
740,300,3.0,0.5,0.0,2.0,0.0
741,131,4.0,0.5,-3.0,-2.0,1.0
742,300,5.0,0.5,-1.0,-1.0,0.0
743,300,1.0,0.5,-1.0,-3.0,1.0
744,300,3.0,0.6666666666666666,-1.0,0.0,1.0
745,300,3.0,0.6666666666666666,2.0,1.0,0.0
746,181,5.0,0.6666666666666666,5.0,4.0,1.0
749,297,10.0,0.0,4.0,5.0,0.0
750,266,9.0,0.4,-5.0,-4.0,0.0
751,117,6.0,0.4,-8.0,-5.0,1.0
752,181,4.0,0.4,-6.0,-7.0,0.0
753,145,4.0,0.4,-5.0,-4.0,0.0
754,300,4.0,0.4,-5.0,-3.0,1.0
755,300,4.0,0.45454545454545453,2.0,3.0,1.0
756,291,10.0,0.45454545454545453,-1.0,0.0,1.0
757,287,9.0,0.45454545454545453,-1.0,2.0,0.0
758,300,17.0,0.45454545454545453,0.0,3.0,0.0
759,294,14.0,0.45454545454545453,-1.0,3.0,1.0
760,146,13.0,0.45454545454545453,-3.0,-1.0,0.0
761,300,8.0,0.45454545454545453,2.0,2.0,1.0
762,300,11.0,0.45454545454545453,-1.0,0.0,0.0
763,186,7.0,0.45454545454545453,0.0,-1.0,0.0
764,300,7.0,0.45454545454545453,-2.0,-1.0,1.0
765,204,2.0,0.45454545454545453,-3.0,0.0,0.0
766,300,6.0,0.3333333333333333,1.0,2.0,1.0
767,300,6.0,0.3333333333333333,0.0,-1.0,0.0
768,300,7.0,0.3333333333333333,-3.0,1.0,0.0
769,300,4.0,0.3333333333333333,-2.0,-2.0,0.0
770,300,7.0,0.3333333333333333,-2.0,-2.0,0.0
771,300,4.0,0.3333333333333333,0.0,2.0,1.0
774,38,8.0,0.3333333333333333,2.0,3.0,0.0
775,285,6.0,0.3333333333333333,1.0,-1.0,0.0
776,300,3.0,0.3333333333333333,1.0,-1.0,1.0
782,197,11.0,0.75,-2.0,-3.0,1.0
783,7,6.0,0.75,-1.0,-2.0,0.0
784,300,1.0,0.3333333333333333,-1.0,2.0,0.0
785,122,2.0,0.3333333333333333,1.0,3.0,1.0
786,110,1.0,0.3333333333333333,0.0,1.0,0.0
790,300,2.0,1.0,0.0,-1.0,1.0
791,195,6.0,1.0,0.0,-1.0,1.0
795,143,11.0,0.0,-1.0,-3.0,0.0
796,299,12.0,0.0,0.0,1.0,0.0
797,163,4.0,0.0,-1.0,-2.0,0.0
798,300,14.0,0.0,0.0,-2.0,0.0
799,101,8.0,0.0,-1.0,-2.0,0.0
800,202,4.0,0.0,0.0,-3.0,0.0
801,300,5.0,0.5,3.0,2.0,0.0
802,153,8.0,0.5,-4.0,-5.0,1.0
803,145,7.0,0.5,-2.0,-5.0,1.0
804,300,21.0,0.5,-3.0,-3.0,1.0
805,300,5.0,0.5,-1.0,-5.0,0.0
806,300,8.0,0.5,-2.0,-5.0,0.0
807,153,7.0,0.5,3.0,1.0,0.0
808,139,19.0,0.5,-1.0,0.0,1.0
809,180,27.0,0.5,-4.0,-4.0,0.0
810,300,6.0,0.5,-1.0,-4.0,1.0
811,253,6.0,0.5,-1.0,-2.0,0.0
812,300,3.0,0.5,-4.0,-4.0,1.0
814,38,9.0,0.5,-1.0,-2.0,1.0
815,300,13.0,0.5,-1.0,0.0,0.0
816,217,14.0,0.5,-1.0,-1.0,1.0
817,159,6.0,0.5,-1.0,-1.0,1.0
818,290,16.0,0.5,2.0,-1.0,0.0
819,43,5.0,0.5,-2.0,-3.0,1.0
820,69,10.0,0.5,3.0,2.0,0.0
821,248,14.0,0.5,-1.0,-1.0,1.0
822,104,8.0,0.5,0.0,-3.0,0.0
823,270,2.0,0.5,2.0,-2.0,0.0
824,115,6.0,0.3333333333333333,2.0,-2.0,0.0
825,88,10.0,0.3333333333333333,3.0,1.0,0.0
826,247,16.0,0.3333333333333333,3.0,4.0,1.0
828,300,4.0,0.6,-5.0,-1.0,0.0
829,300,6.0,0.6,-2.0,2.0,0.0
830,189,7.0,0.6,0.0,1.0,1.0
831,263,11.0,0.6,-1.0,1.0,1.0
833,300,4.0,0.0,0.0,2.0,0.0
834,251,8.0,0.0,-1.0,-4.0,0.0
835,299,7.0,0.0,2.0,3.0,0.0
836,147,4.0,0.0,1.0,-1.0,0.0
837,300,4.0,0.0,-1.0,-3.0,0.0
838,300,6.0,0.5,1.0,-2.0,1.0
839,300,4.0,0.5,0.0,-4.0,1.0
840,45,7.0,0.5,-1.0,-2.0,0.0
841,300,2.0,0.5,0.0,-5.0,0.0
847,300,11.0,0.5,0.0,-4.0,1.0
848,112,9.0,0.5,-2.0,-7.0,1.0
849,300,3.0,0.5,-4.0,-8.0,0.0
850,300,2.0,0.5,2.0,-2.0,0.0
851,88,6.0,0.5,0.0,-2.0,1.0
852,300,6.0,0.8,3.0,2.0,1.0
853,300,9.0,0.8,4.0,5.0,1.0
854,300,20.0,0.8,4.0,6.0,1.0
855,300,7.0,0.8,3.0,2.0,0.0
856,300,9.0,0.8,5.0,4.0,1.0
857,300,9.0,0.0,-1.0,1.0,0.0
858,190,6.0,0.0,3.0,1.0,0.0
859,67,3.0,0.0,6.0,8.0,0.0
860,287,2.0,0.0,3.0,1.0,0.0
861,300,2.0,0.0,3.0,3.0,0.0
862,222,4.0,0.2,-2.0,1.0,0.0
863,300,4.0,0.2,1.0,4.0,0.0
864,300,7.0,0.2,1.0,1.0,0.0
865,300,5.0,0.2,-2.0,0.0,0.0
866,300,10.0,0.2,2.0,4.0,1.0
869,279,7.0,0.2857142857142857,10.0,10.0,1.0
870,279,7.0,0.2857142857142857,2.0,1.0,1.0
871,215,14.0,0.2857142857142857,9.0,9.0,0.0
872,215,14.0,0.2857142857142857,1.0,0.0,0.0
873,83,4.0,0.2857142857142857,3.0,3.0,0.0
874,83,4.0,0.2857142857142857,-5.0,-6.0,0.0
875,300,2.0,0.2857142857142857,12.0,14.0,1.0
876,300,2.0,0.2857142857142857,4.0,5.0,1.0
877,88,4.0,0.2857142857142857,10.0,12.0,0.0
878,88,4.0,0.2857142857142857,2.0,3.0,0.0
879,155,6.0,0.2857142857142857,9.0,9.0,0.0
880,155,6.0,0.2857142857142857,1.0,0.0,0.0
881,285,2.0,0.2857142857142857,8.0,7.0,0.0
882,285,2.0,0.2857142857142857,0.0,-2.0,0.0
883,300,21.0,0.5,0.0,0.0,1.0
884,206,4.0,0.5,-3.0,-4.0,0.0
885,135,1.0,0.5,-5.0,-10.0,0.0
886,300,2.0,0.5,-5.0,-7.0,1.0
887,300,10.0,0.5714285714285714,3.0,6.0,1.0
888,300,4.0,0.5714285714285714,0.0,1.0,1.0
889,89,10.0,0.5714285714285714,3.0,5.0,0.0
890,300,11.0,0.5714285714285714,2.0,3.0,0.0
891,254,6.0,0.5714285714285714,1.0,2.0,1.0
892,300,4.0,0.5714285714285714,1.0,1.0,0.0
893,300,4.0,0.5714285714285714,1.0,2.0,1.0
896,300,3.0,0.5714285714285714,-4.0,-2.0,1.0
897,139,3.0,0.5714285714285714,1.0,5.0,0.0
898,300,4.0,0.5714285714285714,0.0,4.0,1.0
899,276,7.0,0.5714285714285714,2.0,4.0,0.0
900,184,5.0,0.5714285714285714,0.0,2.0,1.0
901,207,4.0,0.5714285714285714,-1.0,1.0,0.0
902,295,5.0,0.5714285714285714,1.0,3.0,1.0
906,300,5.0,0.42857142857142855,1.0,-3.0,0.0
907,300,11.0,0.42857142857142855,1.0,-4.0,1.0
908,27,8.0,0.42857142857142855,2.0,0.0,0.0
909,39,4.0,0.42857142857142855,2.0,1.0,0.0
910,300,13.0,0.42857142857142855,3.0,-1.0,1.0
911,300,5.0,0.42857142857142855,2.0,-2.0,0.0
912,177,4.0,0.42857142857142855,1.0,-2.0,1.0
914,118,27.0,1.0,-1.0,1.0,1.0
916,82,3.0,1.0,1.0,2.0,1.0
919,250,10.0,0.2727272727272727,0.0,2.0,1.0
920,300,15.0,0.2727272727272727,1.0,4.0,0.0
921,300,6.0,0.2727272727272727,-1.0,2.0,0.0
922,122,3.0,0.2727272727272727,0.0,1.0,0.0
923,215,19.0,0.2727272727272727,1.0,3.0,1.0
924,300,17.0,0.2727272727272727,0.0,1.0,0.0
925,300,27.0,0.2727272727272727,-2.0,-1.0,0.0
926,158,7.0,0.2727272727272727,-2.0,0.0,0.0
927,300,6.0,0.2727272727272727,-1.0,2.0,0.0
928,260,9.0,0.2727272727272727,1.0,3.0,1.0
929,105,5.0,0.2727272727272727,0.0,-2.0,0.0
933,300,8.0,0.6666666666666666,-2.0,-1.0,1.0
934,300,18.0,0.6666666666666666,1.0,-1.0,0.0
935,163,2.0,0.6666666666666666,0.0,1.0,1.0
936,300,4.0,0.8333333333333334,0.0,-1.0,1.0
937,193,3.0,0.8333333333333334,0.0,3.0,1.0
938,300,8.0,0.8333333333333334,0.0,0.0,1.0
939,300,14.0,0.8333333333333334,1.0,1.0,1.0
940,300,10.0,0.8333333333333334,0.0,-1.0,1.0
941,174,11.0,0.8333333333333334,-1.0,2.0,0.0
944,300,4.0,1.0,2.0,-1.0,1.0
945,300,3.0,1.0,-3.0,-10.0,1.0
946,300,3.0,1.0,-4.0,-8.0,1.0
947,300,6.0,0.0,-1.0,1.0,0.0
948,282,3.0,0.0,2.0,3.0,0.0
949,300,18.0,0.625,3.0,4.0,1.0
950,112,19.0,0.625,1.0,1.0,1.0
951,277,2.0,0.625,2.0,4.0,0.0
952,300,6.0,0.625,0.0,-5.0,1.0
953,95,3.0,0.625,1.0,-2.0,0.0
954,71,3.0,0.625,2.0,1.0,1.0
955,300,4.0,0.625,-1.0,1.0,1.0
956,125,1.0,0.625,2.0,3.0,0.0
958,300,11.0,0.5,-1.0,-4.0,1.0
959,219,2.0,0.5,-2.0,0.0,0.0
961,300,3.0,0.25,0.0,-1.0,0.0
962,291,9.0,0.25,1.0,-2.0,1.0
963,300,3.0,0.25,1.0,1.0,0.0
964,300,4.0,0.25,0.0,0.0,0.0
965,300,1.0,1.0,-1.0,3.0,1.0
966,179,5.0,0.0,3.0,4.0,0.0
967,300,2.0,0.8333333333333334,0.0,-2.0,1.0
968,47,7.0,0.8333333333333334,2.0,2.0,1.0
969,300,3.0,0.8333333333333334,-1.0,-6.0,1.0
970,300,1.0,0.8333333333333334,2.0,2.0,0.0
971,300,6.0,0.8333333333333334,-2.0,-4.0,1.0
972,146,3.0,0.8333333333333334,-1.0,-2.0,1.0
974,300,2.0,0.6,-1.0,0.0,1.0
975,300,4.0,0.6,-5.0,-5.0,0.0
976,300,10.0,0.6,0.0,-2.0,1.0
977,298,3.0,0.6,-4.0,-8.0,0.0
978,300,9.0,0.6,0.0,0.0,1.0
979,300,9.0,0.7058823529411765,1.0,-1.0,1.0
980,300,2.0,0.7058823529411765,0.0,0.0,1.0
981,300,4.0,0.7058823529411765,1.0,1.0,1.0
982,300,11.0,0.7058823529411765,-2.0,-4.0,1.0
983,300,3.0,0.7058823529411765,0.0,-2.0,1.0
984,300,11.0,0.7058823529411765,1.0,-1.0,1.0
985,300,6.0,0.7058823529411765,-2.0,-3.0,0.0
986,266,2.0,0.7058823529411765,-2.0,-2.0,0.0
987,116,2.0,0.7058823529411765,-1.0,-3.0,0.0
989,264,11.0,0.7058823529411765,1.0,-1.0,1.0
990,300,7.0,0.7058823529411765,4.0,3.0,1.0
991,300,5.0,0.7058823529411765,4.0,3.0,0.0
992,300,14.0,0.7058823529411765,-2.0,-2.0,1.0
993,167,5.0,0.7058823529411765,2.0,1.0,1.0
994,300,11.0,0.7058823529411765,-2.0,-4.0,1.0
1000,110,6.0,0.5,-1.0,1.0,1.0
1001,254,9.0,0.5,-4.0,-3.0,1.0
1002,142,18.0,0.5,0.0,-2.0,1.0
1003,151,3.0,0.5,0.0,-3.0,1.0
1004,95,21.0,0.5,-1.0,-1.0,0.0
1005,300,19.0,0.5,1.0,2.0,0.0
1006,92,10.0,0.5,0.0,-2.0,0.0
1007,300,15.0,0.5,0.0,-2.0,0.0
1008,93,3.0,0.5,1.0,0.0,1.0
1009,300,15.0,0.5,1.0,3.0,0.0
1010,157,2.0,0.5,1.0,2.0,0.0
1012,300,3.0,0.5,1.0,3.0,1.0
1013,300,9.0,0.5,-1.0,4.0,1.0
1014,227,1.0,0.5,-1.0,4.0,0.0
1015,300,10.0,0.6666666666666666,1.0,5.0,1.0
1016,145,1.0,0.6666666666666666,1.0,6.0,0.0
1017,300,4.0,0.6666666666666666,3.0,8.0,1.0
1018,175,2.0,0.5,-4.0,-4.0,0.0
1019,135,5.0,0.5,-2.0,2.0,1.0
1020,300,8.0,0.25,-4.0,-7.0,0.0
1021,300,6.0,0.25,0.0,-5.0,0.0
1022,89,1.0,0.25,1.0,-1.0,0.0
1023,45,2.0,0.25,1.0,-4.0,1.0
1027,300,1.0,0.5,2.0,7.0,0.0
1030,223,4.0,0.0,-1.0,-1.0,0.0
1031,176,5.0,0.0,0.0,-3.0,0.0
1032,129,16.0,0.3,3.0,3.0,0.0
1033,280,24.0,0.3,2.0,1.0,0.0
1034,300,11.0,0.3,-1.0,0.0,1.0
1035,300,4.0,0.3,0.0,4.0,0.0
1037,300,6.0,0.3,1.0,1.0,1.0
1038,132,5.0,0.3,-1.0,0.0,0.0
1039,300,4.0,0.3,0.0,1.0,1.0
1040,300,3.0,0.3,-1.0,-1.0,0.0
1041,300,8.0,0.3,2.0,4.0,0.0
1042,249,17.0,0.6666666666666666,1.0,0.0,1.0
1043,300,12.0,0.6666666666666666,3.0,0.0,1.0
1044,300,2.0,0.6666666666666666,-2.0,-3.0,0.0
1046,190,1.0,0.8,0.0,2.0,0.0
1047,131,6.0,0.8,-2.0,-3.0,1.0
1048,146,4.0,0.8,-1.0,0.0,1.0
1049,300,2.0,0.8,-4.0,-3.0,1.0
1050,300,20.0,0.8,-1.0,-1.0,1.0
1051,243,4.0,0.8,-1.0,-1.0,1.0
1052,300,2.0,0.8,-3.0,0.0,1.0
1053,300,1.0,0.8,-3.0,-3.0,0.0
1054,161,7.0,0.8,1.0,-1.0,1.0
1055,115,6.0,0.5,0.0,1.0,0.0
1056,300,6.0,0.5,-1.0,-4.0,1.0
1057,14,5.0,1.0,3.0,4.0,1.0
1058,300,4.0,1.0,5.0,1.0,1.0
1059,300,5.0,1.0,3.0,1.0,1.0
1061,300,7.0,0.25,1.0,1.0,1.0
1062,300,5.0,0.25,-1.0,3.0,0.0
1063,154,20.0,0.25,3.0,1.0,0.0
1064,300,10.0,0.25,1.0,1.0,0.0
1065,300,8.0,0.25,-1.0,-1.0,0.0
1066,148,9.0,0.25,2.0,4.0,1.0
1067,295,6.0,0.25,1.0,0.0,0.0
1076,300,4.0,1.0,-4.0,0.0,1.0
1077,248,11.0,0.3333333333333333,-1.0,-1.0,0.0
1078,300,6.0,0.3333333333333333,-2.0,1.0,1.0
1079,300,5.0,0.3333333333333333,6.0,6.0,0.0
1080,148,7.0,0.5555555555555556,5.0,8.0,1.0
1082,300,5.0,0.5555555555555556,1.0,0.0,1.0
1083,154,9.0,0.5555555555555556,4.0,1.0,1.0
1084,300,8.0,0.5555555555555556,0.0,1.0,0.0
1085,121,3.0,0.5555555555555556,5.0,4.0,1.0
1086,300,2.0,0.5555555555555556,0.0,1.0,0.0
1087,182,8.0,0.5555555555555556,2.0,3.0,1.0
1088,300,2.0,0.5555555555555556,2.0,-1.0,0.0
1090,300,7.0,0.5,3.0,1.0,0.0
1091,300,4.0,0.5,0.0,2.0,1.0
1092,300,1.0,0.5,-2.0,-2.0,0.0
1093,300,9.0,0.5,1.0,-1.0,1.0
1094,104,7.0,0.5,1.0,1.0,0.0
1095,300,8.0,0.5,-2.0,-1.0,1.0
1097,66,5.0,0.6,0.0,-1.0,1.0
1098,275,3.0,0.6,3.0,4.0,1.0
1099,300,5.0,0.6,4.0,4.0,0.0
1100,268,2.0,0.6,3.0,1.0,1.0
1102,70,8.0,0.5,2.0,-2.0,1.0
1103,134,17.0,0.5,-1.0,-3.0,0.0
1104,300,10.0,0.5,2.0,2.0,1.0
1105,46,12.0,0.5,0.0,-2.0,1.0
1106,300,14.0,0.5,0.0,-2.0,0.0
1107,300,3.0,0.5,0.0,-1.0,0.0
1108,169,4.0,0.3333333333333333,-2.0,1.0,1.0
1109,196,4.0,0.3333333333333333,0.0,-2.0,0.0
1110,116,11.0,0.3333333333333333,2.0,1.0,0.0
1111,300,10.0,0.3333333333333333,3.0,2.0,1.0
1112,211,2.0,0.3333333333333333,2.0,2.0,0.0
1113,300,3.0,0.3333333333333333,3.0,4.0,0.0
1114,209,6.0,0.3333333333333333,2.0,0.0,1.0
1115,44,3.0,0.3333333333333333,-1.0,-4.0,0.0
1116,94,12.0,0.3333333333333333,3.0,2.0,0.0
1120,188,2.0,0.2857142857142857,-1.0,4.0,1.0
1121,176,14.0,0.2857142857142857,0.0,0.0,0.0
1122,300,9.0,0.2857142857142857,-6.0,-8.0,0.0
1123,99,11.0,0.2857142857142857,-2.0,0.0,0.0
1124,300,5.0,0.2857142857142857,-4.0,-6.0,0.0
1126,300,8.0,0.2857142857142857,0.0,3.0,1.0
1128,300,3.0,0.6,-4.0,-1.0,1.0
1129,300,14.0,0.6,-2.0,-2.0,0.0
1130,300,7.0,0.6,-2.0,-3.0,1.0
1131,300,2.0,0.6,-1.0,2.0,1.0
1132,300,1.0,0.6,-3.0,0.0,0.0
1133,222,14.0,0.4,-4.0,-8.0,0.0
1134,300,7.0,0.4,-3.0,-5.0,0.0
1135,300,4.0,0.4,-3.0,-4.0,1.0
1136,100,8.0,0.4,-4.0,-9.0,0.0
1137,300,6.0,0.4,-4.0,-6.0,1.0
1140,300,10.0,0.25,3.0,-1.0,1.0
1141,8,6.0,0.25,3.0,2.0,0.0
1142,300,3.0,0.25,1.0,3.0,0.0
1144,157,19.0,0.75,1.0,5.0,1.0
1145,300,7.0,0.75,1.0,5.0,1.0
1146,220,12.0,0.75,-2.0,1.0,0.0
1147,300,4.0,0.75,-4.0,-4.0,1.0
1148,300,10.0,0.0,5.0,5.0,0.0
1149,78,7.0,0.0,2.0,4.0,0.0
1150,44,2.0,0.0,2.0,6.0,0.0
1151,125,6.0,0.6666666666666666,1.0,0.0,0.0
1152,62,7.0,0.6666666666666666,4.0,8.0,1.0
1153,277,5.0,0.6666666666666666,5.0,7.0,1.0
1154,142,3.0,0.6666666666666666,4.0,4.0,1.0
1155,259,7.0,0.6666666666666666,2.0,0.0,1.0
1156,217,13.0,0.6666666666666666,1.0,1.0,1.0
1157,265,3.0,0.6666666666666666,-2.0,-5.0,0.0
1158,300,2.0,0.6666666666666666,1.0,0.0,0.0
1159,82,10.0,0.6666666666666666,2.0,2.0,1.0
1160,300,19.0,0.75,0.0,0.0,0.0
1161,300,3.0,0.75,2.0,0.0,1.0
1162,300,4.0,0.75,1.0,-2.0,1.0
1163,300,5.0,0.75,3.0,2.0,1.0
1164,129,3.0,0.2857142857142857,3.0,2.0,1.0
1165,300,11.0,0.2857142857142857,1.0,0.0,0.0
1166,300,4.0,0.2857142857142857,-1.0,2.0,0.0
1167,229,7.0,0.2857142857142857,-1.0,-1.0,1.0
1168,300,10.0,0.2857142857142857,3.0,2.0,0.0
1169,300,9.0,0.2857142857142857,0.0,0.0,0.0
1171,253,7.0,0.5714285714285714,-1.0,-2.0,1.0
1172,300,8.0,0.5714285714285714,-1.0,-1.0,1.0
1173,300,2.0,0.5714285714285714,2.0,1.0,0.0
1174,219,4.0,0.5714285714285714,1.0,-1.0,0.0
1175,300,12.0,0.5714285714285714,2.0,-1.0,1.0
1176,40,7.0,0.5714285714285714,2.0,0.0,1.0
1177,99,9.0,0.5714285714285714,-1.0,-3.0,0.0
1178,261,9.0,1.0,2.0,0.0,1.0
1179,300,8.0,0.5,-4.0,-6.0,0.0
1181,300,2.0,0.6666666666666666,0.0,3.0,1.0
1183,300,4.0,0.6666666666666666,-3.0,-3.0,1.0
1184,80,4.0,0.6666666666666666,0.0,0.0,1.0
1185,300,6.0,0.6666666666666666,-2.0,-1.0,1.0
1186,300,5.0,0.6666666666666666,1.0,1.0,1.0
1187,300,4.0,0.6666666666666666,-1.0,0.0,0.0
1188,300,6.0,0.6666666666666666,-1.0,5.0,0.0
1189,300,6.0,0.6666666666666666,-1.0,-2.0,1.0
1190,300,12.0,0.4166666666666667,-1.0,-3.0,1.0
1191,300,5.0,0.4166666666666667,0.0,-2.0,1.0
1192,185,4.0,0.4166666666666667,1.0,0.0,0.0
1193,300,8.0,0.4166666666666667,1.0,1.0,1.0
1194,300,20.0,0.4166666666666667,2.0,-2.0,1.0
1195,60,24.0,0.4166666666666667,2.0,-1.0,0.0
1196,245,13.0,0.4166666666666667,-2.0,-3.0,0.0
1197,300,16.0,0.4166666666666667,-3.0,-5.0,0.0
1198,300,5.0,0.4166666666666667,-2.0,-4.0,1.0
1199,300,7.0,0.4166666666666667,-3.0,-2.0,0.0
1200,299,10.0,0.4166666666666667,2.0,1.0,0.0
1201,300,16.0,0.4166666666666667,3.0,1.0,0.0
1202,196,10.0,0.3333333333333333,3.0,8.0,1.0
1203,300,6.0,0.3333333333333333,-1.0,2.0,1.0
1204,156,21.0,0.3333333333333333,3.0,7.0,0.0
1205,82,10.0,0.3333333333333333,-1.0,-1.0,0.0
1206,300,8.0,0.3333333333333333,1.0,1.0,0.0
1207,255,17.0,0.3333333333333333,-1.0,2.0,0.0
1209,300,4.0,0.5,5.0,0.0,1.0
1211,256,11.0,0.0,2.0,1.0,0.0
1212,195,5.0,0.0,-1.0,2.0,0.0
1213,36,3.0,0.5,-4.0,-6.0,0.0
1214,92,7.0,0.5,1.0,-1.0,0.0
1215,74,2.0,0.5,0.0,-4.0,1.0
1216,300,5.0,0.5,3.0,0.0,1.0
1218,300,2.0,0.5714285714285714,-2.0,-1.0,1.0
1219,232,2.0,0.5714285714285714,-2.0,-1.0,0.0
1220,300,2.0,0.5714285714285714,-1.0,2.0,0.0
1221,300,2.0,0.5714285714285714,-3.0,-2.0,1.0
1222,300,6.0,0.5714285714285714,-4.0,-3.0,1.0
1223,300,11.0,0.5714285714285714,-4.0,-4.0,1.0
1224,300,10.0,0.16666666666666666,-3.0,0.0,0.0
1225,63,6.0,0.16666666666666666,-5.0,-3.0,0.0
1226,88,7.0,0.16666666666666666,-4.0,1.0,1.0
1227,300,17.0,0.16666666666666666,-6.0,-4.0,0.0
1228,300,9.0,0.16666666666666666,-8.0,-3.0,0.0
1229,228,1.0,0.16666666666666666,1.0,2.0,0.0
1230,251,4.0,0.5,-1.0,2.0,1.0
1231,300,1.0,0.5,-1.0,2.0,0.0
1232,300,4.0,0.5,4.0,5.0,0.0
1233,300,5.0,0.5,-1.0,1.0,1.0
1234,170,3.0,0.6666666666666666,-1.0,-3.0,1.0
1235,300,4.0,0.6666666666666666,0.0,-2.0,1.0
1236,300,2.0,0.6666666666666666,-1.0,1.0,0.0
1238,300,3.0,0.25,3.0,-1.0,1.0
1239,18,13.0,0.25,0.0,-1.0,0.0
1240,140,6.0,0.25,-1.0,0.0,0.0
1241,300,9.0,0.25,2.0,0.0,0.0
1242,245,7.0,0.25,3.0,1.0,0.0
1243,300,9.0,0.25,2.0,2.0,0.0
1244,300,3.0,0.25,4.0,0.0,0.0
1245,86,1.0,0.25,0.0,0.0,1.0
1246,300,5.0,0.25,-2.0,-5.0,1.0
1247,300,10.0,0.25,1.0,0.0,0.0
1248,287,4.0,0.25,2.0,-2.0,0.0
1249,221,2.0,0.25,0.0,0.0,0.0
1250,300,5.0,0.5,-2.0,-2.0,1.0
1251,246,8.0,0.5,-1.0,1.0,0.0
1252,249,7.0,0.5,-2.0,1.0,0.0
1253,300,8.0,0.5,-2.0,-2.0,1.0
1254,267,5.0,0.5,-2.0,-1.0,1.0
1255,57,2.0,0.5,-3.0,0.0,0.0
1256,300,19.0,0.5,1.0,3.0,1.0
1257,272,7.0,0.5,1.0,3.0,1.0
1258,300,3.0,0.5,0.0,-1.0,0.0
1259,300,8.0,0.5,-2.0,-2.0,1.0
1260,300,1.0,0.5,-3.0,-6.0,0.0
1261,8,5.0,0.5,-2.0,-3.0,0.0
1262,300,2.0,0.5,-1.0,-2.0,1.0
1263,211,4.0,0.5,1.0,-2.0,1.0
1264,300,5.0,0.5,-3.0,-1.0,0.0
1265,300,5.0,0.5,1.0,1.0,1.0
1266,300,12.0,0.5,-3.0,-2.0,0.0
