,time,fights_f1,win_proportion_f2,height_diff,reach_diff,kd,ctrl,sigster_throw,sigster_land,total_str_throw,td_land,leg_throw,weightclass_hw,weightclass_lhw,weightclass_mw,weightclass_wbw,method_sub,method_tko_doc,round_x_5,stance_x_Orthodox,stance_y_Orthodox,outcome
4670,300,14.0,0.6666666666666666,0.0,-1.0,0.10638297872340426,25.948581560283692,2.629432624113475,1.7854609929077974,-5.8085106382978715,0.9627659574468086,0.34751773049645407,0,0,0,0,0,0,0,1,0,1.0
4671,300,6.0,0.6666666666666666,1.0,-1.0,0.14285714285714285,25.273809523809526,0.7976190476190474,-3.6785714285714306,-10.333333333333332,0.8452380952380953,1.2380952380952384,0,0,0,0,0,0,0,1,0,0.0
4672,300,5.0,0.6666666666666666,1.0,2.0,0.15873015873015872,84.01984126984127,8.59126984126984,8.62301587301587,9.603174603174601,1.7976190476190474,0.38095238095238093,0,0,0,0,0,0,0,0,0,1.0
4673,300,14.0,1.0,1.0,1.0,0.10638297872340426,35.69858156028369,6.212765957446809,-1.2978723404255348,13.024822695035462,0.3794326241134752,1.0141843971631208,0,0,0,0,0,0,0,1,0,1.0
4674,285,14.0,0.4,1.0,1.0,-0.011264080100125154,1.531914893617028,-3.1989987484355424,-13.70963704630789,-0.984981226533165,0.03629536921151444,-1.672090112640801,0,0,0,0,1,0,0,1,1,1.0
4675,300,5.0,0.4,1.0,1.0,-0.046218487394957986,56.07142857142857,-10.197478991596638,-29.840336134453782,-6.819327731092436,1.3949579831932775,-2.42436974789916,0,0,0,0,0,0,0,1,1,0.0
4676,300,7.0,0.4,2.0,1.0,-0.06886657101865136,3.0,-5.9483500717360105,-13.899569583931132,-5.859397417503587,-0.3715925394548063,-1.0846484935437593,0,0,0,0,0,0,0,1,1,1.0
4677,300,2.0,0.4,-1.0,-2.0,-0.11764705882352941,-32.42857142857143,-6.697478991596638,-19.840336134453782,-7.033613445378151,0.10924369747899165,1.361344537815126,0,0,0,0,0,0,0,1,1,0.0
4678,154,2.0,0.4,1.0,1.0,-0.0267379679144385,50.63636363636364,-7.593582887700533,-21.13903743315508,3.459893048128343,0.4598930481283423,-1.4438502673796791,0,0,0,0,1,0,0,0,1,0.0
4679,112,14.0,0.6666666666666666,1.0,0.0,0.10638297872340426,16.406914893617028,4.587765957446809,8.702127659574465,6.6914893617021285,0.0877659574468086,-0.8191489361702127,0,0,0,0,1,0,0,1,1,1.0
4680,92,3.0,0.6666666666666666,2.0,1.0,0.0,67.475,1.9749999999999996,3.1999999999999993,0.1999999999999993,2.675,-2.0,0,0,0,0,0,0,0,0,1,1.0
4681,229,4.0,0.6666666666666666,2.0,-1.0,0.0,17.105769230769226,-3.394230769230769,-3.9230769230769234,1.8846153846153832,1.6442307692307692,-1.8076923076923077,0,0,0,0,1,0,0,0,1,0.0
4684,300,8.0,0.7142857142857143,7.0,7.0,-0.10243902439024391,-32.320867208672084,15.024932249322493,16.988617886178865,16.604336043360433,-0.9317073170731707,3.1463414634146343,1,0,0,0,0,0,0,1,1,1.0
4685,180,9.0,0.7142857142857143,-2.0,-1.0,-0.004347826086956524,-28.950241545893718,0.6574879227053128,-2.1115942028985515,1.6859903381642507,-0.9173913043478261,0.08695652173913038,1,0,0,0,0,0,0,1,1,1.0
4686,300,4.0,0.7142857142857143,-1.0,-1.0,-0.15555555555555556,29.08888888888889,10.488888888888887,10.844444444444441,19.622222222222227,-0.0888888888888888,1.4444444444444446,1,0,0,0,0,0,0,1,1,1.0
4687,217,4.0,0.7142857142857143,3.0,4.0,-0.018181818181818188,9.107070707070712,2.2444444444444436,3.275757575757577,9.010101010101009,0.4818181818181819,-0.40909090909090906,1,0,0,0,0,0,0,1,1,0.0
4688,300,3.0,0.7142857142857143,3.0,5.0,-0.1523809523809524,28.0984126984127,8.911111111111111,4.199999999999999,16.174603174603178,-0.819047619047619,0.33333333333333326,1,0,0,0,0,0,1,1,1,1.0
4689,300,7.0,0.7142857142857143,3.0,6.0,-0.013953488372093037,0.07958656330749392,-1.8718346253229985,-9.365891472868217,-0.6537467700258404,0.009302325581395321,0.2558139534883721,1,0,0,0,0,0,0,0,1,1.0
4690,90,4.0,0.7142857142857143,2.0,0.0,-0.08461538461538462,-20.326495726495722,-0.6786324786324798,-5.556410256410256,3.0555555555555554,-0.9692307692307691,-0.3076923076923077,1,0,0,0,0,0,0,0,1,0.0
4693,166,5.0,0.75,-2.0,0.0,-0.06285714285714285,-18.472380952380952,12.361904761904764,22.405714285714282,17.634285714285717,-0.7542857142857142,5.438095238095237,0,0,0,0,1,0,0,1,0,1.0
4694,135,10.0,0.75,1.0,-1.0,-0.08880308880308879,7.4530244530244545,3.9510939510939522,6.85328185328185,5.552123552123554,-0.3359073359073359,-3.2483912483912483,0,0,0,0,0,0,0,1,0,1.0
4695,122,6.0,0.75,3.0,3.0,0.11801242236024845,-60.95238095238095,15.674948240165634,16.459627329192543,13.714285714285715,-1.4099378881987576,-1.7619047619047619,0,0,0,0,0,0,0,0,0,1.0
4696,300,5.0,0.75,-1.0,0.0,0.2571428571428572,-40.45238095238095,-1.4880952380952372,-2.7142857142857153,-2.135714285714286,-0.8142857142857142,-0.961904761904762,0,0,0,0,0,0,0,0,0,0.0
4697,300,4.0,0.6666666666666666,2.0,-4.0,-0.4,5.760869565217391,2.858695652173914,9.478260869565219,3.371739130434783,-0.37826086956521743,1.895652173913044,0,0,0,0,0,0,0,0,0,1.0
4698,34,5.0,0.6666666666666666,6.0,5.0,-0.3642857142857143,10.07142857142857,9.392857142857142,16.714285714285715,12.528571428571428,0.06428571428571428,-1.407142857142857,0,0,0,0,0,0,0,0,0,0.0
4699,300,10.0,0.6666666666666666,2.0,1.0,-0.29285714285714287,54.57142857142857,-5.946428571428571,-5.946428571428573,-3.0964285714285698,0.975,-3.407142857142857,0,0,0,0,0,0,0,1,0,1.0
4700,300,4.0,0.5,0.0,1.0,0.0,-6.388888888888886,-3.958333333333334,-1.4305555555555536,-6.458333333333336,-0.7638888888888888,-0.6666666666666665,0,0,0,0,0,0,0,1,1,1.0
4701,300,1.0,0.5,0.0,0.0,0.0,-4.777777777777786,1.1111111111111107,7.555555555555557,1.1111111111111107,-0.8888888888888888,4.111111111111111,0,0,0,0,0,0,0,1,1,0.0
4702,39,12.0,0.6666666666666666,-3.0,0.0,0.012931034482758619,-17.198275862068968,12.40948275862069,29.685344827586206,12.081896551724139,-1.4870689655172413,2.9913793103448274,0,0,0,0,0,0,0,0,0,1.0
4703,26,2.0,0.6666666666666666,-3.0,0.0,0.0,3.875,19.0,49.25,21.25,0.125,0.625,0,0,0,0,0,0,0,0,0,0.0
4704,300,1.0,0.6666666666666666,-2.0,-1.0,-0.125,-8.464285714285715,6.6607142857142865,9.232142857142858,5.446428571428573,-1.4821428571428572,-0.1071428571428572,0,0,0,0,0,0,0,1,0,1.0
4705,300,12.0,0.0,1.0,1.0,0.13793103448275862,-77.6816091954023,1.467816091954024,3.2436781609195364,-8.659770114942528,-2.9287356321839084,0.6747126436781605,0,0,0,0,0,0,0,0,1,0.0
4706,300,2.0,0.0,3.0,0.0,0.0,-73.9,-2.8999999999999986,0.7666666666666657,-9.033333333333335,-2.566666666666667,-2.9000000000000004,0,0,0,0,0,0,0,1,1,0.0
4707,300,12.0,0.5,-3.0,-2.0,-0.02873563218390804,-45.44827586206897,0.36781609195402254,-13.856321839080465,-2.8764367816091934,-2.195402298850575,0.07471264367816044,0,0,0,0,0,0,0,0,1,1.0
4708,300,3.0,0.5,1.0,-2.0,-0.006666666666666654,-35.92,-3.4266666666666694,-23.126666666666672,-4.203333333333333,-1.3333333333333335,-3.046666666666667,0,0,0,0,0,0,0,0,1,0.0
4710,159,7.0,0.3333333333333333,-2.0,4.0,0.05263157894736842,-42.16959064327486,-1.8304093567251467,0.9415204678362592,-4.099415204678362,-1.134502923976608,-0.5789473684210527,0,0,0,0,0,0,0,1,1,1.0
4711,300,5.0,0.3333333333333333,2.0,1.0,0.047619047619047616,-36.17460317460318,2.746031746031745,9.841269841269838,2.825396825396826,-1.8888888888888888,-0.4285714285714286,0,0,0,0,0,0,0,1,1,0.0
4714,300,7.0,0.0,-4.0,-1.0,-0.21666666666666667,34.85,-7.975,-18.233333333333334,-7.041666666666666,0.6333333333333333,1.9416666666666669,0,0,0,0,0,0,0,1,1,0.0
4715,300,7.0,1.0,-1.0,3.0,-0.09166666666666667,32.725,-1.5999999999999996,-18.858333333333334,-1.166666666666666,0.2583333333333333,-4.183333333333334,0,0,0,0,0,0,0,1,1,1.0
4719,300,3.0,1.0,4.0,2.0,0.21052631578947367,29.460526315789473,6.447368421052632,20.789473684210527,8.539473684210527,0.2763157894736842,-1.368421052631579,0,0,0,0,0,0,0,1,1,1.0
4720,300,9.0,0.5,-1.0,4.0,-0.28205128205128205,82.15384615384616,-14.71153846153846,-16.865384615384617,-11.525641025641026,2.3333333333333335,-3.916666666666667,0,0,0,0,0,0,0,1,1,1.0
4721,157,2.0,0.5,1.0,2.0,0.0,-8.0,-15.916666666666666,-2.9166666666666643,-18.5,0.3333333333333333,-5.916666666666667,0,0,0,0,0,0,0,1,1,0.0
4723,300,3.0,0.5,1.0,3.0,-0.1515151515151515,50.90909090909091,2.9621212121212146,8.840909090909093,3.4696969696969653,2.0,-4.007575757575758,0,0,0,0,0,0,0,1,1,1.0
4724,227,1.0,0.5,-1.0,4.0,-0.3333333333333333,37.25,-13.583333333333332,-12.75,-13.916666666666668,2.25,-2.166666666666667,0,0,0,0,0,0,0,1,1,0.0
4725,30,9.0,1.0,-3.0,-2.0,-0.11538461538461538,56.15384615384616,3.5384615384615383,14.05128205128205,9.307692307692308,0.3333333333333335,2.8333333333333335,0,0,0,0,0,0,0,1,1,1.0
4726,213,3.0,1.0,-5.0,-4.0,0.08333333333333334,-29.75,8.416666666666666,17.166666666666664,8.166666666666666,-2.0,0.8333333333333334,0,0,0,0,0,0,0,0,1,1.0
4727,300,1.0,1.0,-2.0,-2.0,-0.16666666666666666,17.555555555555557,4.666666666666666,21.888888888888886,6.999999999999998,-1.5555555555555556,2.5,0,0,0,0,0,0,0,1,1,1.0
4728,300,4.0,0.75,-1.0,0.0,0.13333333333333333,-44.28333333333334,-0.10000000000000142,8.3,-3.1999999999999993,-2.4,1.1833333333333336,0,0,0,0,0,0,0,1,1,1.0
4729,116,5.0,0.75,0.0,0.0,0.07142857142857142,55.921428571428564,-3.085714285714287,-6.728571428571428,-1.042857142857141,-0.2285714285714282,0.5785714285714286,0,0,0,0,0,0,0,1,1,0.0
4730,300,6.0,0.75,0.0,-3.0,0.0,18.196153846153834,3.8538461538461526,18.73846153846154,1.3692307692307715,-0.33846153846153815,1.4961538461538462,0,0,0,0,0,0,0,0,1,1.0
4731,300,4.0,0.75,-2.0,-1.0,0.0,-44.33181818181819,4.154545454545454,21.790909090909093,3.236363636363638,-1.2545454545454544,1.559090909090909,0,0,0,0,0,0,0,1,1,1.0
4732,185,4.0,0.6666666666666666,1.0,0.0,0.13333333333333333,-74.03333333333333,-5.199999999999999,-0.6000000000000014,-6.699999999999999,-2.7,-2.2666666666666666,0,0,0,0,1,0,0,1,1,1.0
4733,300,3.0,0.6666666666666666,-2.0,-2.0,0.0,-83.37368421052632,1.810526315789474,16.536842105263155,-2.2684210526315773,-2.205263157894737,-0.6421052631578945,0,0,0,0,0,0,0,1,1,1.0
4735,300,10.0,1.0,-2.0,-3.0,-0.04112554112554112,64.43073593073592,0.9653679653679657,-8.272727272727273,4.4307359307359295,0.3982683982683983,-0.33333333333333337,0,0,0,0,0,0,0,0,1,1.0
4736,300,20.0,1.0,0.0,-3.0,-0.06019261637239165,80.31701444622793,0.8747993579454256,-2.9438202247191008,9.440609951845907,2.5072231139646872,-0.5617977528089888,0,0,1,0,0,0,0,0,1,1.0
4737,269,3.0,1.0,0.0,-1.0,0.22023809523809526,18.726190476190478,6.446428571428571,10.041666666666664,14.726190476190474,-0.3214285714285714,2.9166666666666665,0,0,1,0,0,0,0,1,1,1.0
4738,299,8.0,1.0,2.0,-1.0,-0.07666666666666667,-27.519999999999996,3.1433333333333344,-0.283333333333335,-0.3000000000000007,-0.33000000000000007,0.4533333333333336,0,0,0,0,0,0,0,0,0,1.0
4739,300,13.0,1.0,-1.0,1.0,-0.03755102040816327,-2.519999999999996,2.7967346938775517,0.10204081632653228,0.5510204081632644,0.2751020408163265,0.06693877551020444,0,0,0,0,0,0,0,1,0,1.0
4740,121,8.0,1.0,1.0,1.0,-0.04000000000000001,-46.04,4.24,2.960000000000001,0.7600000000000016,-0.6799999999999999,2.32,0,0,0,0,0,0,0,0,0,1.0
4741,300,5.0,1.0,-2.0,0.0,-0.16,-48.019999999999996,12.138571428571428,22.714285714285715,9.107142857142858,-0.8371428571428571,3.898571428571429,0,0,0,0,0,0,0,1,0,1.0
4742,300,2.0,1.0,1.0,0.0,-0.16,-12.420000000000002,-1.4399999999999995,-6.0,4.0,0.32000000000000006,-0.2799999999999998,0,0,0,0,0,0,0,1,0,1.0
4743,300,8.0,0.5,3.0,2.0,0.053030303030303025,-28.787878787878782,4.789393939393939,10.989393939393938,2.912121212121212,0.1803030303030302,2.066666666666667,0,0,0,0,0,0,0,0,0,1.0
4744,257,13.0,0.5,0.0,4.0,0.09214594928880643,-3.787878787878782,4.442795299938156,11.374768089053806,3.763141620284477,0.7854050711193568,1.6802721088435377,0,0,0,0,1,0,0,1,0,0.0
4745,300,20.0,0.5,2.0,0.0,-0.01906707524685053,15.886278515492009,-0.09056860742254003,5.328907048008173,5.009874021109978,2.1089547156962887,-0.22846441947565538,0,0,0,0,0,0,0,0,0,1.0
4746,195,2.0,0.5,0.0,1.0,0.2638146167557932,-79.14081996434938,8.017825311942957,25.33155080213904,2.859180035650626,-0.6755793226381461,0.03921568627450989,0,0,0,0,1,0,0,1,0,0.0
4747,300,8.0,1.0,1.0,-5.0,0.08333333333333333,-56.14285714285714,10.897619047619049,14.859523809523807,7.557142857142857,-1.2785714285714285,2.7333333333333334,0,0,0,0,0,0,0,0,1,1.0
4748,300,4.0,1.0,-1.0,-6.0,0.0,-39.942857142857136,13.18095238095238,29.00952380952381,16.79047619047619,-0.49523809523809503,3.066666666666667,0,0,0,0,0,0,0,1,1,1.0
4749,191,9.0,1.0,1.0,-3.0,0.08888888888888889,15.301587301587318,7.136507936507937,9.365079365079364,15.590476190476192,-0.4507936507936505,1.1777777777777778,0,0,0,0,0,0,0,0,1,1.0
4751,300,7.0,1.0,2.0,2.0,0.04999999999999999,2.0500000000000043,12.3,20.5,8.450000000000001,0.35000000000000003,0.49999999999999956,0,0,0,0,0,0,0,1,1,1.0
4752,300,1.0,1.0,0.0,1.0,-0.1,26.1,5.2285714285714295,5.600000000000001,9.257142857142858,0.657142857142857,0.11428571428571432,0,0,0,0,0,0,0,1,1,1.0
4753,300,2.0,1.0,-1.0,1.0,-0.15384615384615385,44.91025641025641,-3.2564102564102564,-6.141025641025639,-7.217948717948717,2.423076923076923,-0.9487179487179488,0,0,0,0,0,0,0,1,0,1.0
4754,300,13.0,1.0,1.0,5.0,-0.03139717425431712,42.07692307692308,1.9136577708006275,2.7943485086342257,-2.833594976452119,1.6781789638932496,0.7315541601255888,0,0,0,0,0,0,0,1,0,1.0
4755,176,7.0,1.0,-1.0,6.0,-0.1330128205128205,69.03525641025641,6.639423076923077,19.254807692307693,4.011217948717949,2.1314102564102564,-1.1153846153846154,0,0,0,0,1,0,0,1,0,1.0
4756,300,6.0,0.6666666666666666,2.0,3.0,-0.024390243902439025,6.495695839311338,1.0200860832137728,6.695839311334289,1.8192252510760412,-0.5408895265423241,0.10329985652797702,0,0,0,1,0,0,1,1,1,1.0
4757,300,8.0,0.6666666666666666,-1.0,2.0,-0.000580720092915217,-32.97909407665505,5.569105691056912,20.048780487804876,6.306620209059233,-0.3252032520325203,1.4030197444831591,0,0,0,0,0,0,0,1,1,1.0
4758,113,6.0,0.6666666666666666,0.0,3.0,-0.024390243902439025,-52.73306233062331,1.06910569105691,6.465447154471541,-1.5386178861788622,-1.352981029810298,0.8157181571815717,0,0,0,1,0,0,0,1,1,0.0
4759,153,6.0,0.5,1.0,-1.0,0.011111111111111113,-13.166666666666657,-3.1111111111111107,-10.844444444444445,-0.6000000000000014,-0.34444444444444444,0.16666666666666663,0,0,0,1,0,0,0,1,1,0.0
4760,16,3.0,0.5,3.0,5.0,0.027777777777777776,-67.58333333333333,-3.5694444444444446,-8.152777777777779,-2.375,-0.9027777777777778,1.5416666666666665,0,0,0,1,0,0,0,1,1,1.0
4763,300,8.0,0.3333333333333333,3.0,3.0,0.021069182389937106,-12.676415094339632,-0.5490566037735842,7.15440251572327,-9.043081761006292,-0.35880503144654097,0.08396226415094343,0,0,0,1,0,0,1,0,0,0.0
4764,300,4.0,0.3333333333333333,3.0,3.0,0.15354609929078014,6.954255319148928,4.044680851063831,8.074113475177306,-5.944326241134757,0.14219858156028353,0.3734042553191488,0,0,0,1,0,0,0,1,0,1.0
4765,300,2.0,0.3333333333333333,0.0,0.0,-0.016666666666666666,-27.17727272727273,18.936363636363634,39.025757575757574,20.00151515151515,-0.8287878787878789,5.286363636363637,0,0,0,1,0,0,0,1,0,0.0
4768,300,1.0,0.3333333333333333,-1.0,2.0,-0.1,53.790909090909096,-4.536363636363635,1.172727272727272,-2.4363636363636374,1.6363636363636365,-1.3818181818181818,0,0,0,0,0,0,0,1,0,0.0
4769,122,2.0,0.3333333333333333,1.0,3.0,0.0875,7.949999999999999,-8.337499999999999,-5.662500000000001,-5.612500000000001,0.8125,-1.7000000000000002,0,0,0,0,1,0,0,1,0,1.0
4770,110,1.0,0.3333333333333333,0.0,1.0,-0.1,-1.9666666666666668,-9.899999999999999,-4.766666666666669,-10.8,0.6666666666666666,-2.866666666666667,0,0,0,0,0,0,0,1,0,0.0
4771,300,2.0,0.5,2.0,4.0,-0.0625,-105.58333333333333,2.729166666666666,7.604166666666668,-6.395833333333332,-1.6875,1.6666666666666665,0,0,0,0,0,0,0,1,1,1.0
4772,67,2.0,0.5,-1.0,0.0,-0.16666666666666669,-12.0,-0.3333333333333339,-7.749999999999998,-3.833333333333332,-1.75,0.4999999999999999,0,0,0,0,0,0,0,1,1,0.0
4776,300,4.0,0.5,-1.0,2.0,-0.025,78.4375,-3.8000000000000007,-9.55,11.3125,0.03750000000000009,-1.6749999999999998,0,0,0,0,0,0,0,1,1,1.0
4777,300,7.0,0.5,-4.0,2.0,0.11500000000000002,-44.95,3.4549999999999983,25.76,10.379999999999999,-0.8499999999999999,2.59,0,0,0,0,0,0,0,1,1,1.0
4778,300,10.0,0.5,3.0,5.0,0.06388888888888888,-49.83888888888889,-0.48055555555555607,12.555555555555554,-3.011111111111113,-1.161111111111111,-0.7499999999999998,0,0,0,0,0,0,0,1,1,0.0
4779,291,6.0,0.5,0.0,4.0,0.16018518518518518,-19.41666666666667,4.963888888888889,7.162962962962961,5.648148148148149,-0.4648148148148148,-0.40185185185185146,0,0,0,0,0,0,0,1,1,1.0
4780,228,3.0,0.5,2.0,5.0,-0.025,-64.89285714285714,-11.782142857142858,-19.65714285714286,-14.071428571428571,-0.7928571428571428,-2.407142857142857,0,0,0,0,1,0,0,1,1,0.0
4781,105,4.0,0.5,-2.0,2.0,0.0717741935483871,-31.524193548387096,1.9459677419354833,4.0064516129032235,14.725806451612904,-0.6177419354838709,-0.6145161290322578,0,0,0,0,1,0,0,1,1,0.0
4782,300,4.0,1.0,0.0,1.0,0.14285714285714285,12.014285714285712,-5.585714285714287,-20.314285714285717,-5.9571428571428555,-0.4285714285714286,-0.5428571428571427,0,0,0,0,0,0,0,0,1,1.0
4783,300,6.0,1.0,-2.0,-3.0,0.038461538461538464,29.853846153846153,0.9692307692307693,-4.776923076923083,4.830769230769231,-0.30000000000000004,2.1769230769230767,0,0,0,0,0,0,0,0,1,1.0
4784,72,1.0,1.0,-4.0,0.0,0.14285714285714285,47.84285714285715,-5.442857142857143,-16.62857142857143,-3.4714285714285698,1.0571428571428572,-0.5428571428571427,0,0,0,0,0,0,0,1,1,1.0
4785,300,14.0,0.75,0.0,1.0,-0.07834101382488479,-21.156682027649765,6.979262672811062,14.394009216589861,1.5737327188940071,-0.8894009216589862,2.168202764976958,0,0,1,0,0,0,0,1,1,1.0
4786,300,5.0,0.75,-1.0,1.0,-0.14285714285714285,-12.230158730158728,8.119047619047619,17.682539682539687,5.984126984126984,-0.6349206349206349,4.1269841269841265,0,0,1,0,0,0,0,0,1,0.0
4787,172,3.0,0.75,2.0,6.0,0.05714285714285716,9.214285714285715,-0.6142857142857139,-6.628571428571426,0.12857142857142634,-0.9571428571428572,-0.22857142857142865,0,0,1,0,1,0,0,1,1,1.0
4789,300,14.0,1.0,-2.0,-1.0,0.06451612903225806,-55.22811059907834,8.622119815668205,20.179723502304146,0.716589861751153,0.3963133640552996,2.8110599078341014,0,0,1,0,0,0,0,1,0,1.0
4790,300,14.0,0.3333333333333333,1.0,1.0,-0.1497695852534562,-71.94239631336404,-0.020737327188939503,6.608294930875573,-8.426267281105993,-2.3179723502304146,0.3824884792626726,0,0,1,0,0,0,0,1,1,0.0
4791,257,8.0,0.3333333333333333,-1.0,0.0,-0.10559006211180123,-46.04968944099379,-3.779503105590063,-1.7360248447204967,10.363354037267076,-2.481366459627329,-0.8447204968944102,0,0,1,0,0,0,0,0,1,1.0
4792,300,1.0,0.3333333333333333,3.0,1.0,-0.10317460317460317,-44.460317460317455,-6.65873015873016,-13.047619047619047,-0.46031746031746223,-2.7301587301587302,-1.6031746031746033,0,0,1,0,0,0,0,1,1,0.0
4793,300,7.0,0.5,3.0,3.0,0.14814814814814814,-15.666666666666668,-6.851851851851851,-21.333333333333343,-6.407407407407408,-0.888888888888889,-1.148148148148148,0,0,0,0,0,0,0,1,1,1.0
4794,300,5.0,0.5,2.0,0.0,0.09375,28.166666666666664,0.10416666666666785,-16.56597222222223,1.625,0.5138888888888888,-0.7291666666666665,0,0,0,0,0,0,0,1,1,0.0
4795,300,6.0,1.0,5.0,9.0,-0.10526315789473684,89.82775119617224,0.5598086124401913,-3.6220095693779903,2.303827751196174,1.131578947368421,-1.9186602870813396,0,0,0,0,0,0,0,1,1,1.0
4796,274,12.0,1.0,0.0,3.0,-0.012670565302144249,38.1812865497076,2.3089668615984404,1.5497076023391791,-4.364522417153996,1.3352826510721247,-1.7738791423001952,0,0,0,0,1,0,0,1,1,1.0
4797,300,6.0,0.6666666666666666,2.0,3.0,-0.125,99.5909090909091,-0.795454545454545,-14.352272727272727,10.53409090909091,1.5,-3.8068181818181817,0,0,0,0,0,0,0,1,1,1.0
4798,263,10.0,0.6666666666666666,4.0,3.0,-0.03611111111111111,37.41111111111111,1.1944444444444446,-0.2694444444444457,4.613888888888887,0.4888888888888889,-2.825,0,0,0,0,1,0,0,1,1,1.0
4799,165,5.0,0.6666666666666666,-3.0,-2.0,-0.06785714285714287,57.01428571428571,5.235714285714284,0.9464285714285694,13.639285714285716,1.2571428571428571,-0.0821428571428573,0,0,0,0,0,0,0,1,1,0.0
4801,251,2.0,0.6,3.0,1.0,0.022727272727272707,-38.54545454545455,-2.381818181818181,-7.127272727272725,-8.522727272727273,-0.10454545454545461,1.322727272727273,0,0,0,0,1,0,0,0,1,0.0
4802,300,3.0,0.6,3.0,3.0,-0.08333333333333334,-42.583333333333336,5.300000000000001,6.100000000000001,-4.25,-0.5666666666666667,3.883333333333333,0,0,0,0,0,0,0,1,1,1.0
4803,42,8.0,0.6,0.0,1.0,-0.125,-4.65625,-5.262499999999999,-12.118749999999999,-11.3125,0.725,0.08125000000000004,0,0,0,0,0,0,0,1,1,0.0
4804,300,6.0,0.6,-4.0,-1.0,-0.19594594594594594,26.243243243243242,-3.2270270270270256,-12.75135135135135,-0.9797297297297298,1.0527027027027027,2.455405405405405,0,0,0,0,0,0,0,1,1,1.0
4805,300,9.0,0.6,3.0,3.0,-0.1611111111111111,84.44444444444446,-3.777777777777777,-13.177777777777777,2.4833333333333343,1.327777777777778,0.22777777777777786,0,0,0,0,0,0,0,0,1,1.0
4806,300,11.0,0.75,2.0,0.0,0.07009925558312655,-62.95843672456576,4.6736972704714645,6.379032258064516,4.6705955334987586,-1.88151364764268,1.825682382133995,0,0,1,0,0,0,0,0,1,1.0
4807,108,13.0,0.75,2.0,1.0,0.01745108408249603,-0.6718667371761029,5.719725013220518,4.465097831835006,11.489952406134321,-0.26203067160232685,-0.41485986250661033,0,1,0,0,0,0,0,1,1,1.0
4808,300,9.0,0.75,2.0,-1.0,0.08442004118050789,19.643445435827047,2.3733699382292386,1.9694577899794083,6.77247769389156,0.1966369251887441,1.0724090597117364,0,1,0,0,0,0,0,1,1,1.0
4809,300,5.0,0.75,1.0,-2.0,0.14061207609594706,-42.554590570719604,3.2762613730355667,4.039288668320925,5.3693134822167075,-1.5033085194375517,0.6910669975186103,0,1,0,0,0,0,0,1,1,0.0
4810,296,11.0,1.0,3.0,-2.0,0.06794871794871794,-58.94230769230769,3.2435897435897427,12.016666666666666,0.09102564102564159,-0.7987179487179488,0.5858974358974358,0,0,1,0,0,0,0,0,0,1.0
