,outcome,time,L_f1,W_f1,L_f2,W_f2,fights_f2,height_y,kd,ctrl,sigster_throw,sigster_land,td_land,head_throw,body_throw,leg_throw,clinch_throw,weightclass_hw,weightclass_lhw,weightclass_lw,weightclass_mw,weightclass_wbw,weightclass_ww,method_dec_spl,method_dec_una,method_ko_tko,stance_x_Orthodox,stance_x_Southpaw,stance_x_Switch
5260,0.0,300,2.0,0.0,1.0,2.0,3.0,78.0,-0.21428571428571427,-30.669642857142854,-2.5178571428571423,24.383928571428573,0.19642857142857145,-3.7678571428571423,1.1071428571428568,0.1428571428571428,0.09821428571428581,0,1,0,0,0,0,0,1,0,1,0,0
5261,1.0,300,0.0,4.0,1.0,1.0,2.0,70.0,-0.10285714285714284,85.35714285714286,-8.925714285714285,-24.265714285714285,1.9742857142857142,-6.277142857142858,-0.5942857142857143,-2.0542857142857143,0.03142857142857136,0,0,1,0,0,0,0,1,0,0,1,0
5265,1.0,217,2.0,5.0,2.0,0.0,2.0,71.0,-0.002857142857142836,12.514285714285712,5.308571428571428,17.488571428571433,0.5857142857142857,4.022857142857144,-1.2114285714285717,2.497142857142857,-4.437142857142857,0,0,1,0,0,0,0,0,0,1,0,0
5266,1.0,300,2.0,2.0,2.0,0.0,2.0,71.0,-0.09937888198757763,-28.024844720496894,6.4937888198757765,5.232919254658384,0.13354037267080746,2.8385093167701863,1.8198757763975153,1.835403726708075,-2.5310559006211175,0,0,1,0,0,0,0,1,0,1,0,0
5270,1.0,300,3.0,1.0,3.0,0.0,3.0,64.0,0.045454545454545456,52.3080808080808,6.873737373737372,5.6565656565656575,0.6363636363636365,5.616161616161616,0.8080808080808084,0.4494949494949494,0.6161616161616161,0,0,0,0,0,0,0,1,0,0,1,0
5271,1.0,186,2.0,3.0,3.0,0.0,3.0,64.0,0.08333333333333333,104.52777777777779,0.7222222222222214,-3.9722222222222214,0.9166666666666667,0.8888888888888893,-0.38888888888888884,0.22222222222222232,-0.8611111111111112,0,0,0,0,0,0,0,0,0,1,0,0
5272,1.0,300,1.0,2.0,3.0,0.0,3.0,64.0,0.0,26.111111111111114,0.2698412698412689,-3.3174603174603163,3.0476190476190474,0.5555555555555562,-0.7460317460317458,0.46031746031746046,0.26984126984126977,0,0,0,0,0,0,0,1,0,0,1,0
5273,1.0,132,2.0,4.0,3.0,0.0,3.0,70.0,0.11764705882352941,42.287581699346404,-0.22222222222222143,5.424836601307192,0.9607843137254902,-1.6601307189542496,3.4509803921568625,-2.013071895424837,2.38562091503268,0,0,0,0,0,1,0,0,0,0,1,0
5274,1.0,150,3.0,3.0,3.0,0.0,3.0,70.0,0.038461538461538464,-9.735042735042732,-0.6196581196581192,1.534188034188034,-0.16666666666666663,-0.008547008547008517,-0.7435897435897434,0.132478632478632,-0.3632478632478633,0,0,1,0,0,0,0,0,1,0,1,0
5280,1.0,300,2.0,4.0,2.0,0.0,2.0,69.0,0.11764705882352941,58.62091503267973,7.000000000000002,2.091503267973856,1.0718954248366013,3.450980392156862,3.006535947712418,0.5424836601307188,3.0522875816993467,0,0,0,0,0,1,1,0,0,0,1,0
5281,1.0,284,5.0,6.0,2.0,0.0,2.0,69.0,0.10810810810810811,15.336336336336338,-0.3153153153153152,-16.546546546546544,0.6066066066066065,1.333333333333333,-1.4354354354354355,-0.21321321321321318,1.165165165165165,0,0,0,0,0,1,0,0,0,1,0,0
5282,1.0,135,1.0,1.0,1.0,0.0,1.0,69.0,0.3333333333333333,0.16666666666666785,13.333333333333332,30.77777777777778,-0.3888888888888889,13.88888888888889,-0.5,-0.05555555555555558,1.0555555555555556,0,0,0,0,0,0,0,0,1,0,0,1
5283,1.0,257,1.0,1.0,1.0,0.0,1.0,67.0,0.3333333333333333,-64.15277777777777,1.3055555555555554,14.583333333333336,-0.4583333333333335,1.083333333333334,-1.4305555555555556,1.6527777777777777,-4.069444444444445,0,0,0,0,0,1,0,0,1,1,0,0
5284,1.0,300,1.0,1.0,1.0,0.0,1.0,69.0,-0.1111111111111111,-28.569444444444443,-2.305555555555557,-8.888888888888886,-1.2777777777777777,-6.486111111111111,2.638888888888889,1.5416666666666667,0.5277777777777778,0,0,1,0,0,0,0,1,0,0,1,0
5286,1.0,300,2.0,2.0,1.0,0.0,1.0,72.0,0.0,16.625,-3.125,-15.125,2.9166666666666665,-2.958333333333333,-2.6666666666666665,2.5,-1.5416666666666665,0,1,0,0,0,0,0,1,0,1,0,0
5289,1.0,252,1.0,3.0,3.0,1.0,4.0,66.0,-0.2333333333333333,-64.86666666666667,5.533333333333333,11.466666666666665,-0.09999999999999998,6.766666666666667,-1.35,0.1166666666666667,-1.5166666666666666,0,0,0,0,0,0,0,0,0,1,0,0
5290,1.0,228,0.0,6.0,3.0,1.0,4.0,66.0,-0.15942028985507245,-25.66666666666667,5.985507246376811,8.797101449275363,0.4782608695652173,4.992753623188405,0.9347826086956523,0.05797101449275366,-0.6231884057971011,0,0,0,0,0,0,0,0,1,1,0,0
5292,1.0,133,0.0,1.0,3.0,1.0,4.0,66.0,-0.3333333333333333,-65.48484848484848,-5.848484848484848,-2.969696969696969,-0.2727272727272727,-4.5606060606060606,-0.5909090909090908,-0.6969696969696969,-3.0303030303030303,0,0,0,0,0,0,0,0,0,1,0,0
5293,1.0,300,1.0,3.0,2.0,0.0,2.0,67.0,0.02857142857142858,-49.7,1.057142857142857,-3.1285714285714334,0.04285714285714293,0.8857142857142861,-0.8500000000000001,1.0214285714285714,0.0071428571428571175,0,0,0,0,0,0,0,1,0,1,0,0
5294,1.0,300,0.0,1.0,2.0,0.0,2.0,67.0,-0.07142857142857142,-12.25,-4.559523809523808,-18.42857142857143,0.9761904761904762,-6.4642857142857135,1.1666666666666665,0.7380952380952381,0.7738095238095237,0,0,0,0,0,0,1,0,0,1,0,0
5295,1.0,300,1.0,3.0,2.0,0.0,2.0,64.0,0.1,-8.7,7.199999999999999,4.299999999999997,-1.4,8.1,0.34999999999999987,-1.2500000000000002,0.8499999999999999,0,0,0,0,0,0,0,1,0,1,0,0
5296,1.0,218,1.0,1.0,2.0,0.0,2.0,64.0,0.0,28.1,-3.4000000000000004,-21.0,-0.7999999999999998,-3.1,0.8999999999999999,-1.2000000000000002,-0.5,0,0,0,0,0,0,0,0,0,1,0,0
5297,0.0,300,3.0,1.0,2.0,1.0,3.0,66.0,-0.08333333333333333,-29.56666666666667,0.5166666666666693,-15.166666666666664,-0.3333333333333335,0.11666666666666536,-1.983333333333333,2.3833333333333333,-0.8666666666666667,0,0,0,0,0,0,0,1,0,1,0,0
5298,1.0,300,3.0,4.0,2.0,1.0,3.0,66.0,-0.08333333333333333,-44.35585585585586,-0.11036036036035846,-13.693693693693689,-1.6306306306306309,-1.4752252252252251,-0.3806306306306304,1.7454954954954955,0.4279279279279282,0,0,0,0,0,0,0,1,0,0,1,0
5299,1.0,300,3.0,4.0,2.0,1.0,3.0,66.0,-0.046296296296296294,-16.72222222222223,-1.5277777777777768,-13.666666666666664,-0.40740740740740766,-0.8796296296296298,-2.712962962962963,2.064814814814815,-0.8703703703703702,0,0,0,0,0,0,0,1,0,1,0,0
5303,1.0,50,0.0,9.0,2.0,1.0,3.0,72.0,0.10726950354609929,10.159574468085111,4.234929078014185,10.840425531914892,0.25443262411347534,3.041666666666667,0.7606382978723405,0.4326241134751774,0.0886524822695034,0,1,0,0,0,0,0,0,0,1,0,0
5304,1.0,112,0.0,2.0,2.0,1.0,3.0,72.0,0.025900900900900907,-22.108108108108112,11.796171171171173,16.770270270270274,-0.6475225225225225,3.3524774774774775,4.101351351351352,4.342342342342342,2.184684684684685,0,1,0,0,0,0,0,0,1,1,0,0
5305,0.0,300,1.0,0.0,2.0,1.0,3.0,72.0,0.02976190476190476,-71.85714285714286,0.7440476190476204,15.0,-1.5297619047619047,-0.17261904761904745,0.8214285714285714,0.09523809523809534,-0.23809523809523814,0,1,0,0,0,0,1,0,0,1,0,0
5306,1.0,130,0.0,9.0,1.0,0.0,1.0,74.0,0.048936170212765945,86.79290780141844,-5.656737588652483,-19.959574468085105,1.9127659574468086,-1.6999999999999993,-0.7893617021276593,-3.167375886524823,-0.7780141843971631,0,1,0,0,0,0,0,0,1,1,0,0
5307,1.0,273,1.0,5.0,1.0,0.0,1.0,67.0,0.2608695652173913,2.75,11.663043478260871,-9.826086956521742,0.30434782608695654,10.771739130434781,4.391304347826087,-3.5,0.44565217391304346,0,0,0,0,0,0,0,0,1,0,0,1
5308,1.0,300,2.0,6.0,1.0,3.0,4.0,71.0,-0.07748538011695906,33.09649122807017,-1.9517543859649127,0.9707602339181278,1.736842105263158,1.1578947368421053,-1.1125730994152048,-1.997076023391813,-0.00877192982456132,0,0,1,0,0,0,1,0,0,1,0,0
5309,0.0,300,3.0,3.0,1.0,3.0,4.0,71.0,-0.06680161943319837,-6.582995951417004,5.900809716599191,11.949392712550605,-0.763157894736842,4.927125506072875,-0.5506072874493928,1.524291497975708,0.3502024291497976,0,0,1,0,0,0,1,0,0,0,1,0
5310,0.0,300,1.0,0.0,1.0,3.0,4.0,71.0,-0.10526315789473684,11.763157894736842,-6.785087719298246,-11.807017543859649,0.23684210526315796,-3.3421052631578947,-2.1403508771929824,-1.3026315789473686,-0.5087719298245614,0,0,1,0,0,0,0,1,0,0,1,0
5311,0.0,300,2.0,1.0,1.0,3.0,4.0,71.0,-0.10526315789473684,46.34649122807017,-4.951754385964912,-13.307017543859649,0.6535087719298247,-3.8421052631578947,-1.0570175438596492,-0.052631578947368585,1.8245614035087718,0,0,1,0,0,0,0,1,0,0,1,0
5312,0.0,300,2.0,1.0,0.0,1.0,1.0,73.0,0.0,-53.971428571428575,4.723809523809525,9.438095238095237,-3.4,2.047619047619048,0.6095238095238096,2.0666666666666664,1.4761904761904767,0,0,0,0,0,1,0,1,0,1,0,0
5313,1.0,300,0.0,3.0,1.0,0.0,1.0,67.0,-0.4473684210526316,23.94736842105263,-8.096491228070175,-13.25438596491228,1.2543859649122806,-10.289473684210526,1.412280701754386,0.7807017543859649,-0.7807017543859649,0,0,0,0,0,0,0,1,0,1,0,0
5314,0.0,300,1.0,0.0,1.0,3.0,4.0,64.0,-0.2,67.03333333333333,-6.6,-26.766666666666666,2.933333333333333,-2.200000000000001,-1.4333333333333331,-2.966666666666667,1.1,0,0,0,0,0,0,0,1,0,1,0,0
5315,0.0,295,2.0,1.0,1.0,3.0,4.0,64.0,-0.2,55.52857142857143,-10.223809523809525,-32.819047619047616,0.9,-5.790476190476191,-1.3904761904761904,-3.042857142857143,0.5714285714285714,0,0,0,0,0,0,0,0,1,1,0,0
5316,1.0,300,1.0,3.0,1.0,3.0,4.0,64.0,-0.11666666666666668,35.49583333333334,-3.3874999999999993,-12.179166666666667,0.6291666666666668,0.44166666666666643,-0.4291666666666667,-3.4000000000000004,0.5208333333333333,0,0,0,0,0,0,0,1,0,1,0,0
5317,0.0,300,1.0,0.0,1.0,3.0,4.0,64.0,0.0,-21.299999999999997,-14.866666666666667,-29.633333333333333,0.7999999999999999,-10.133333333333333,-2.2333333333333334,-2.5000000000000004,0.09999999999999998,0,0,0,0,0,0,0,1,0,0,1,0
5318,1.0,300,0.0,2.0,2.0,0.0,2.0,70.0,0.16666666666666666,28.25,5.333333333333332,2.5,0.41666666666666674,1.0,0.16666666666666696,4.166666666666667,0.0,0,0,0,0,0,0,0,1,0,1,0,0
5319,1.0,300,0.0,1.0,2.0,0.0,2.0,70.0,0.1,2.8000000000000007,2.2333333333333307,-11.733333333333334,-1.0,-1.4666666666666668,2.5,1.2000000000000002,1.8333333333333333,0,0,0,0,0,0,0,1,0,0,1,0
5322,0.0,128,3.0,1.0,2.0,5.0,7.0,63.0,-0.08434959349593493,-5.254065040650408,-7.092479674796746,-18.900406504065046,0.16565040650406504,-1.2489837398373975,-6.822154471544716,0.9786585365853657,-0.027439024390243816,0,0,0,0,0,0,0,0,0,1,0,0
5323,1.0,294,2.0,1.0,2.0,5.0,7.0,63.0,-0.2926829268292683,4.079268292682926,-14.30081300813008,-33.650406504065046,0.12398373983739841,-7.5406504065040645,-7.1138211382113825,0.3536585365853657,-0.8191056910569106,0,0,0,0,0,0,0,0,0,1,0,0
5324,1.0,300,0.0,7.0,2.0,5.0,7.0,63.0,-0.11268292682926828,48.94926829268293,-2.1741463414634126,-6.67707317073171,1.2073170731707317,1.2526829268292694,-5.52048780487805,2.093658536585366,0.35756097560975597,0,0,0,0,0,0,0,1,0,1,0,0
5326,0.0,163,1.0,4.0,2.0,5.0,7.0,63.0,-0.029525032092426184,6.039794608472398,-13.265725288831835,-34.68549422336329,0.1810012836970475,-4.7073170731707314,-7.569961489088576,-0.988446726572529,-0.9024390243902438,0,0,0,0,0,0,0,0,1,1,0,0
5327,0.0,300,1.0,1.0,2.0,5.0,7.0,63.0,-0.2926829268292683,35.71815718157181,-5.411924119241192,-15.428184281842825,2.0406504065040654,-5.651761517615176,-2.6693766937669388,2.909214092140921,2.3197831978319785,0,0,0,0,0,0,0,1,0,1,0,0
5328,0.0,171,1.0,1.0,2.0,5.0,7.0,63.0,-0.2926829268292683,12.329268292682926,-14.634146341463413,-23.81707317073171,2.0073170731707317,-7.2073170731707314,-7.98048780487805,0.5536585365853659,-0.6024390243902438,0,0,0,0,0,0,0,0,1,1,0,0
5330,0.0,300,3.0,1.0,1.0,3.0,4.0,68.0,0.05833333333333335,-87.48333333333333,3.291666666666668,7.316666666666663,-1.2416666666666667,5.208333333333334,-3.1416666666666666,1.225,-0.2749999999999999,0,0,0,0,0,0,0,1,0,1,0,0
5331,1.0,300,2.0,8.0,1.0,3.0,4.0,68.0,-0.06428571428571428,-24.685714285714297,3.264285714285716,8.642857142857139,-0.7857142857142857,5.407142857142857,-1.6428571428571423,-0.5,0.6785714285714288,0,0,0,0,0,0,1,0,0,1,0,0
5332,0.0,17,1.0,2.0,1.0,3.0,4.0,68.0,-0.15,-22.233333333333334,0.75,-5.766666666666669,-0.8666666666666666,-0.08333333333333304,-2.5999999999999996,3.433333333333333,1.85,0,0,0,0,0,0,0,0,1,0,1,0
5333,0.0,258,2.0,0.0,1.0,3.0,4.0,68.0,0.016666666666666663,-63.900000000000006,-3.083333333333334,-12.600000000000001,-1.2,0.08333333333333304,-2.433333333333333,-0.7333333333333332,0.3500000000000001,0,0,0,0,0,0,0,0,0,1,0,0
5336,0.0,300,1.0,2.0,0.0,2.0,2.0,64.0,-0.1111111111111111,104.21428571428571,-2.007936507936508,-22.34920634920635,3.3333333333333335,2.920634920634921,-2.1825396825396823,-2.746031746031746,2.0714285714285716,0,0,0,0,0,0,0,1,0,0,1,0
5338,1.0,206,2.0,3.0,1.0,0.0,1.0,72.0,0.0,30.455555555555556,-2.333333333333334,3.0444444444444443,0.07777777777777772,4.611111111111111,-3.0444444444444443,-3.9000000000000004,-1.2777777777777777,0,0,1,0,0,0,0,0,0,1,0,0
5339,1.0,280,1.0,2.0,2.0,1.0,3.0,76.0,0.23166023166023164,-83.4118404118404,0.8009438009438004,-8.835263835263838,-1.0446160446160446,-1.6297726297726287,0.46761046761046776,1.9631059631059633,-2.0205920205920203,0,1,0,0,0,0,0,0,1,0,1,0
5340,0.0,188,2.0,2.0,2.0,1.0,3.0,76.0,-0.001422475106685639,-28.985775248933138,2.752489331436699,5.57325746799431,-0.5291607396870555,0.1379800853485076,1.0682788051209107,1.546230440967283,-0.5519203413940255,0,1,0,0,0,0,0,0,1,0,0,0
5341,1.0,64,2.0,2.0,2.0,1.0,3.0,76.0,-0.001422475106685639,-28.985775248933138,2.752489331436699,5.57325746799431,-0.5291607396870555,0.1379800853485076,1.0682788051209107,1.546230440967283,-0.5519203413940255,0,1,0,0,0,0,0,0,0,0,0,0
5342,1.0,48,3.0,6.0,1.0,0.0,1.0,75.0,-0.15555555555555556,39.51111111111112,-0.3722222222222218,-18.044444444444448,1.0722222222222222,-2.622222222222222,1.4555555555555557,0.7944444444444445,3.0611111111111113,0,0,0,1,0,0,0,0,1,1,0,0
5344,0.0,300,1.0,0.0,0.0,1.0,1.0,73.0,-0.16666666666666666,-1.0833333333333286,-5.5,-9.583333333333332,0.16666666666666674,-0.25,-6.166666666666668,0.9166666666666665,-1.1666666666666665,0,0,0,1,0,0,0,1,0,0,0,1
5345,1.0,300,0.0,2.0,1.0,0.0,1.0,76.0,-0.125,-14.389705882352942,0.0,5.617647058823529,0.49264705882352944,0.7279411764705879,1.4779411764705879,-2.2058823529411766,0.7132352941176472,0,0,0,1,0,0,0,1,0,1,0,0
5348,1.0,300,2.0,1.0,1.0,0.0,1.0,74.0,-0.08717948717948719,-34.01538461538461,6.85128205128205,22.687179487179485,-0.4461538461538461,4.661538461538461,3.5230769230769226,-1.3333333333333333,1.0358974358974358,0,0,0,0,0,1,1,0,0,1,0,0
5351,0.0,110,1.0,1.0,3.0,1.0,4.0,67.0,0.0,55.27651515151514,6.765151515151516,3.1780303030303045,-0.10227272727272729,7.268939393939393,-0.6174242424242424,0.11363636363636365,0.48863636363636365,0,0,0,0,0,0,0,0,0,1,0,0
5352,1.0,300,2.0,2.0,3.0,1.0,4.0,67.0,0.06451612903225806,49.560117302052774,9.375366568914956,11.894428152492669,-0.2111436950146628,6.211143695014663,1.9296187683284458,1.2346041055718473,2.2023460410557187,0,0,0,0,0,0,0,1,0,1,0,0
5353,1.0,245,2.0,4.0,3.0,1.0,4.0,67.0,0.16666666666666666,37.5959595959596,6.126262626262626,-1.6414141414141419,0.606060606060606,4.3939393939393945,0.9797979797979797,0.7525252525252525,2.1414141414141414,0,0,0,0,0,0,0,0,0,0,1,0
5354,1.0,300,0.0,4.0,3.0,1.0,4.0,67.0,0.13513513513513514,45.52088452088452,12.614250614250613,11.609336609336612,1.1646191646191646,6.754299754299753,3.847665847665848,2.0122850122850124,3.2825552825552826,0,0,0,0,0,0,0,1,0,1,0,0
5355,1.0,300,4.0,2.0,2.0,0.0,2.0,75.0,-0.18045112781954886,17.93609022556391,2.56766917293233,9.70676691729323,-0.10150375939849621,3.526315789473685,-0.3909774436090223,-0.5676691729323311,-0.8834586466165413,0,0,0,1,0,0,1,0,0,1,0,0
5356,1.0,300,1.0,3.0,2.0,0.0,2.0,75.0,-0.20238095238095238,81.94047619047618,-5.309523809523808,-13.464285714285715,0.38095238095238104,-1.166666666666667,-2.202380952380952,-1.9404761904761905,-1.4404761904761905,0,0,0,1,0,0,0,1,0,1,0,0
5360,1.0,300,3.0,2.0,1.0,0.0,1.0,69.0,-0.12307692307692308,105.32692307692308,-0.9692307692307693,0.5500000000000007,1.5961538461538463,-1.6076923076923073,0.9384615384615386,-0.30000000000000004,-0.9346153846153846,0,0,0,0,0,1,0,1,0,1,0,0
5361,1.0,300,1.0,5.0,1.0,2.0,3.0,72.0,0.14285714285714285,-54.1656746031746,-0.5188492063492056,-8.35912698412698,-0.9533730158730159,-0.7013888888888893,-0.7033730158730158,0.8859126984126986,-0.5674603174603174,0,0,0,0,0,1,0,1,0,0,1,0
5362,0.0,187,2.0,1.0,1.0,2.0,3.0,72.0,0.18181818181818182,-38.51704545454545,-3.7215909090909083,-19.920454545454547,-1.3011363636363638,-0.857954545454545,-1.460227272727273,-1.4034090909090908,0.2954545454545454,0,0,0,1,0,0,0,0,0,1,0,0
5363,0.0,300,1.0,2.0,1.0,2.0,3.0,72.0,0.2,-35.6625,-2.1125000000000007,-12.575000000000003,-0.7375,-2.4124999999999996,0.012500000000000178,0.2875000000000001,0.4500000000000002,0,0,0,0,0,1,0,1,0,1,0,0
5366,0.0,294,1.0,1.0,0.0,1.0,1.0,62.0,-0.42857142857142855,21.214285714285715,-5.333333333333332,-13.61904761904762,0.0,-4.357142857142858,0.21428571428571352,-1.1904761904761907,-3.738095238095238,0,0,0,0,1,0,0,0,1,1,0,0
5367,1.0,119,1.0,1.0,1.0,0.0,1.0,67.0,0.0,-32.0,9.666666666666668,13.666666666666671,-2.5,1.5,7.5,0.6666666666666665,1.8333333333333333,0,0,0,0,1,0,0,0,0,1,0,0
5368,1.0,300,2.0,4.0,1.0,0.0,1.0,66.0,0.0,62.08333333333333,0.8055555555555554,-4.833333333333332,0.5,0.3888888888888893,0.8611111111111112,-0.4444444444444444,1.1944444444444444,0,0,0,0,0,0,0,1,0,1,0,0
5369,1.0,300,2.0,4.0,3.0,1.0,4.0,65.0,-0.09090909090909091,120.61363636363636,-0.14898989898989878,-9.90909090909091,1.7727272727272727,-1.0505050505050502,1.1338383838383839,-0.23232323232323232,1.058080808080808,0,0,0,0,0,0,0,1,0,1,0,0
5370,1.0,300,0.0,2.0,3.0,1.0,4.0,65.0,0.12337662337662336,16.72077922077922,7.545454545454546,13.51948051948052,-0.512987012987013,4.084415584415585,2.12987012987013,1.3311688311688312,1.5779220779220782,0,0,0,0,0,0,0,1,0,0,0,1
5371,1.0,300,0.0,1.0,3.0,1.0,4.0,65.0,-0.003952569169960479,72.27667984189723,6.58893280632411,9.177865612648223,1.5335968379446638,1.6403162055335967,3.7944664031620547,1.1541501976284585,2.1462450592885376,0,0,0,0,0,0,0,1,0,1,0,0
5372,0.0,268,1.0,0.0,3.0,1.0,4.0,65.0,0.07575757575757575,9.613636363636363,8.295454545454547,24.424242424242426,-0.393939393939394,5.560606060606061,2.9393939393939394,-0.20454545454545453,0.5303030303030304,0,0,0,0,0,0,0,0,1,1,0,0
5373,1.0,261,0.0,1.0,1.0,0.0,1.0,71.0,0.15384615384615385,-82.24175824175825,5.846153846153847,11.263736263736266,-1.2307692307692308,4.362637362637362,0.098901098901099,1.3846153846153846,-0.08791208791208804,0,0,0,0,0,1,0,0,1,1,0,0
5374,1.0,300,1.0,2.0,3.0,1.0,4.0,66.0,-0.16666666666666666,11.861111111111114,-1.25,-7.44444444444445,0.8888888888888891,-3.0,-0.7777777777777777,2.5277777777777777,0.2777777777777777,0,0,0,0,0,0,1,0,0,1,0,0
5375,1.0,300,2.0,4.0,3.0,1.0,4.0,66.0,-0.16666666666666666,86.625,-7.28125,-19.677083333333336,3.3854166666666665,-7.083333333333334,-2.5729166666666665,2.375,-0.01041666666666674,0,0,0,0,0,0,0,1,0,0,1,0
5376,1.0,110,1.0,1.0,3.0,1.0,4.0,66.0,-0.16666666666666666,82.75,-11.75,-38.53333333333333,1.2666666666666668,-9.233333333333334,-2.466666666666667,-0.04999999999999999,-0.9666666666666668,0,0,0,0,0,0,0,0,0,1,0,0
5378,1.0,120,1.0,2.0,1.0,0.0,1.0,65.0,-0.2,26.511111111111113,7.5,15.488888888888887,-0.1777777777777776,5.033333333333334,2.0888888888888886,0.37777777777777777,0.8444444444444444,0,0,0,0,0,0,0,0,0,1,0,0
5379,1.0,300,5.0,3.0,4.0,1.0,5.0,72.0,0.125,9.629464285714285,-0.4910714285714288,-5.647321428571427,0.9464285714285714,-0.7678571428571432,0.03125,0.2455357142857143,0.28125,0,0,0,0,0,1,0,1,0,1,0,0
5380,1.0,300,3.0,2.0,4.0,1.0,5.0,72.0,0.07142857142857142,91.35714285714286,-0.2142857142857153,-8.357142857142854,2.1428571428571432,0.6428571428571423,-1.0,0.1428571428571429,-0.6428571428571428,0,0,0,0,0,1,0,1,0,1,0,0
5381,1.0,175,0.0,7.0,4.0,1.0,5.0,72.0,0.08108108108108109,94.93436293436292,3.517374517374517,2.2606177606177624,1.5984555984555986,1.9517374517374515,0.24324324324324342,1.3223938223938223,1.4054054054054053,0,0,0,0,0,1,0,0,1,1,0,0
5382,1.0,300,1.0,4.0,4.0,1.0,5.0,72.0,0.13333333333333333,50.75238095238095,-0.4285714285714288,-10.328571428571427,1.3047619047619048,-0.5761904761904768,-0.6666666666666667,0.8142857142857144,-0.6666666666666667,0,0,0,0,0,1,0,1,0,1,0,0
5383,0.0,300,1.0,1.0,4.0,1.0,5.0,72.0,0.0,38.11904761904761,8.738095238095239,13.404761904761909,0.4047619047619048,5.023809523809523,2.666666666666667,1.0476190476190474,3.0,0,0,0,0,0,1,0,1,0,1,0,0
5384,1.0,114,5.0,3.0,1.0,0.0,1.0,73.0,-0.0040322580645161255,-11.269153225806448,-1.320564516129032,-5.589717741935484,0.8266129032258065,0.22983870967741904,-0.13004032258064502,-1.4203629032258065,-1.2348790322580645,0,0,0,0,0,1,0,0,0,1,0,0
5386,0.0,127,6.0,4.0,0.0,2.0,2.0,70.0,-0.07804232804232804,8.73809523809524,-10.08531746031746,-7.909391534391535,0.6898148148148149,-4.412037037037036,-3.9179894179894177,-1.7552910052910056,-3.9186507936507935,0,0,1,0,0,0,0,0,1,1,0,0
5387,0.0,132,1.0,0.0,0.0,2.0,2.0,70.0,-0.10826210826210825,-2.948717948717942,-9.350427350427351,-8.270655270655269,0.584045584045584,-3.883190883190882,-4.703703703703703,-0.7635327635327638,-4.52991452991453,0,0,1,0,0,0,0,0,0,1,0,0
5388,0.0,300,2.0,4.0,0.0,2.0,2.0,65.0,0.043478260869565216,-18.608695652173907,-3.8260869565217384,-7.65217391304348,-0.17391304347826098,-3.0,0.6956521739130435,-1.5217391304347827,2.260869565217391,0,0,0,0,0,0,0,1,0,1,0,0
5389,0.0,300,3.0,2.0,0.0,2.0,2.0,65.0,0.0,-64.39855072463769,3.4782608695652186,15.09903381642512,-0.6618357487922706,3.045893719806763,0.9830917874396135,-0.5507246376811596,1.35024154589372,0,0,0,0,0,0,1,0,0,1,0,0
5390,1.0,300,0.0,1.0,2.0,0.0,2.0,76.0,0.0,42.111111111111114,-5.0,-11.277777777777779,1.2222222222222223,5.861111111111111,0.44444444444444464,-11.305555555555555,1.1944444444444444,0,0,0,1,0,0,0,1,0,1,0,0
5391,1.0,102,0.0,2.0,2.0,0.0,2.0,76.0,0.3076923076923077,38.23076923076923,-3.5384615384615383,-8.115384615384617,0.5384615384615384,8.442307692307692,0.7692307692307692,-12.75,1.6730769230769231,0,0,0,1,0,0,0,0,1,0,1,0
5392,1.0,300,4.0,4.0,1.0,0.0,1.0,78.0,-0.06666666666666667,76.96666666666667,-8.0,-31.933333333333334,2.6333333333333333,-6.966666666666666,-0.6000000000000005,-0.43333333333333357,0.06666666666666643,0,0,0,1,0,0,0,1,0,1,0,0
5393,0.0,130,2.0,0.0,1.0,1.0,2.0,72.0,0.07954545454545454,43.375,4.757575757575757,11.458333333333332,0.49242424242424265,5.125,-0.4772727272727273,0.10984848484848486,2.4356060606060606,0,0,0,1,0,0,0,0,0,0,1,0
5394,1.0,133,3.0,3.0,1.0,1.0,2.0,72.0,0.03146853146853147,47.46153846153847,5.77039627039627,11.03846153846154,0.22960372960372966,3.884615384615385,1.1317016317016317,0.7540792540792541,0.7400932400932401,0,0,0,1,0,0,0,0,0,1,0,0
5395,1.0,181,2.0,1.0,1.0,0.0,1.0,74.0,-0.06818181818181818,47.54545454545455,8.674242424242426,18.371212121212118,0.4696969696969697,8.537878787878789,1.5606060606060606,-1.424242424242424,1.962121212121212,0,0,0,1,0,0,0,0,1,1,0,0
5396,1.0,300,1.0,2.0,1.0,0.0,1.0,72.0,0.045454545454545456,75.86363636363636,4.363636363636363,10.863636363636363,2.4242424242424243,5.757575757575758,0.7878787878787878,-2.1818181818181817,2.2575757575757573,0,0,0,0,0,1,0,1,0,0,1,0
5397,0.0,300,7.0,4.0,3.0,2.0,5.0,66.0,0.09090909090909091,-14.88257575757575,1.5075757575757578,12.943181818181817,0.9507575757575757,-1.3295454545454533,0.7386363636363635,2.0984848484848486,0.571969696969697,0,0,0,0,0,0,1,0,0,1,0,0
5398,1.0,300,0.0,4.0,3.0,2.0,5.0,66.0,0.13513513513513514,-9.75563063063062,5.849099099099098,8.431306306306308,1.2668918918918919,-0.5146396396396398,4.46509009009009,1.8986486486486487,2.793918918918919,0,0,0,0,0,0,0,1,0,1,0,0
