,outcome,time,fights_f1,fights_f2,win_proportion_f1,win_proportion_f2,height_x,reach_x,height_y,reach_y,weightclass_flw,weightclass_ftw,weightclass_hw,weightclass_lhw,weightclass_lw,weightclass_mw,weightclass_wbw,weightclass_wflw,weightclass_wsw,weightclass_ww,round_2,round_3,round_4,round_5,stance_x_Orthodox,stance_x_Southpaw,stance_x_Switch,stance_y_Orthodox,stance_y_Southpaw,stance_y_Switch
3543,1.0,292,3.0,9.0,0.6666666666666666,0.6666666666666666,74.0,75.0,74.0,76.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
3544,1.0,72,13.0,9.0,0.15384615384615385,0.6666666666666666,74.0,76.0,74.0,76.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
3545,0.0,45,2.0,9.0,0.5,0.6666666666666666,73.0,74.0,74.0,76.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
3546,1.0,294,16.0,9.0,0.4375,0.6666666666666666,75.0,80.0,74.0,76.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
3547,0.0,300,7.0,9.0,0.2857142857142857,0.6666666666666666,74.0,79.0,74.0,76.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
3548,0.0,300,4.0,9.0,0.75,0.6666666666666666,76.0,79.0,74.0,76.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
3549,1.0,79,4.0,9.0,0.0,0.6666666666666666,71.0,72.0,74.0,76.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
3550,0.0,300,4.0,2.0,0.75,0.5,67.0,67.0,64.0,68.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
3551,1.0,294,6.0,2.0,0.6666666666666666,0.5,66.0,68.0,64.0,68.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
3552,0.0,14,1.0,1.0,1.0,0.0,68.0,72.0,72.0,72.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
3553,1.0,300,3.0,3.0,0.0,0.6666666666666666,63.0,62.0,64.0,65.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0
3554,1.0,300,10.0,3.0,0.4,0.6666666666666666,63.0,64.0,64.0,65.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0
3555,0.0,300,4.0,3.0,0.5,0.6666666666666666,65.0,66.0,64.0,65.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0
3556,0.0,300,6.0,3.0,0.3333333333333333,0.6666666666666666,66.0,69.0,65.0,67.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
3557,1.0,187,17.0,3.0,0.17647058823529413,0.6666666666666666,64.0,65.0,65.0,67.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
3558,1.0,275,12.0,3.0,0.25,0.6666666666666666,63.0,66.0,65.0,67.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
3559,1.0,206,4.0,1.0,0.25,1.0,66.0,66.0,67.0,70.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
3560,1.0,250,18.0,11.0,0.16666666666666666,0.6363636363636364,69.0,70.0,70.0,70.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
3561,0.0,300,15.0,11.0,0.4666666666666667,0.6363636363636364,70.0,71.0,70.0,70.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
3562,0.0,300,16.0,11.0,0.5625,0.6363636363636364,68.0,69.0,70.0,70.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
3563,1.0,186,19.0,11.0,0.42105263157894735,0.6363636363636364,71.0,75.0,70.0,70.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
3564,1.0,229,24.0,11.0,0.25,0.6363636363636364,73.0,73.0,70.0,70.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
3565,1.0,300,13.0,11.0,0.46153846153846156,0.6363636363636364,68.0,70.0,70.0,70.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
3566,0.0,300,10.0,11.0,0.4,0.6363636363636364,70.0,71.0,70.0,70.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
3567,1.0,300,6.0,11.0,0.3333333333333333,0.6363636363636364,70.0,72.0,70.0,70.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
3568,1.0,178,9.0,11.0,0.3333333333333333,0.6363636363636364,69.0,71.0,70.0,70.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
3569,1.0,300,1.0,11.0,0.0,0.6363636363636364,66.0,67.0,70.0,70.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
3570,0.0,300,5.0,11.0,0.8,0.6363636363636364,66.0,68.0,70.0,70.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
3571,1.0,300,9.0,7.0,0.3333333333333333,0.7142857142857143,73.0,78.0,69.0,71.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0
