,first,last,nickname,fighter_id
3478,Dillon,Smith,,ffee353f55e3aa2c
3479,Trevor,Smith,Hot Sauce,f797f0c57a83353e
3480,Anthony,Smith,Lionheart,d4c9dcd330403612
3481,Colton,Smith,,2e25c1d983c26311
3482,Gilbert,Smith,,54ed8dc6f8c31207
3483,Leslie,Smith,The Peacemaker,76984112f697631f
3484,Devonte,Smith,King Kage,207773daeb4afa7b
3485,Cole,Smith,The Cole Train,56709e66f1c6008f
3486,Nate,Smith,The Savage,0bbb69f69c9a2eea
3487,Braxton,Smith,The Beautiful Monster,eaa9402e5a7990ad
3488,Walter,Smith-Cotito,,625b65b45c1c6888
3489,Justin,Smitley,,c5776fa8f4bf77aa
3490,Dmitrii,Smoliakov,The Lifeguard,75afb06215a07341
3491,Louis,Smolka,Da Last Samurai,d2bc285ead803db0
3492,Cameron,Smotherman,The Baby-Faced Killa,5c84f673b7bb7c15
3493,Shimon,Smotritsky,The Assassin,1b0491ef0f9c965e
3494,Richie,Smullen,,f75c5ca0d91b9115
3495,Devin,Smyth,,7684c8137b4545ba
3496,Denis,Sobolev,,03b1e846b09f721d
3497,Peter,Sobotta,,1fcfc3709fe58151
3498,Renato,Sobral,Babalu,d468288756ae3982
3499,Rameau Thierry,Sokoudjou,The African Assassin,d1152823307d7e7c
3500,Alexander,Soldatkin,,f1451d605bad178e
3501,Joe,Solecki,,af65aa688d13eedf
3502,Chris,Solomon,,324c7a749128df8d
3503,Joe,Son,,83b743fedde154fb
3504,Paul,Song,,9775eabcb1be1a00
3505,Song,Kenan,The Assassin,32490e80ddab1e5a
3506,Song,Yadong,Kung Fu Kid,efb96bf3e9ada36f
3507,Emrah,Sonmez,Anatolian Wolf,fe759b24e344d7eb
3508,Chael,Sonnen,,48d1f690b763934c
3509,Cody,Sons,,3324129f3745b300
3510,Jin,Soo Son,,7c9c6a884be167fe
3511,Emiliano,Sordi,He-Man,4c9b84d559822830
3512,Sean,Soriano,,bd5403efbaa445c0
3513,Punahele,Soriano,Puna,64facb6cc564262d
3514,Dmitry,Sosnovskiy,Wicked Machine,85ff1b9471d35238
3515,Ben,Sosoli,Combat Wombat,326f94d6cfb1bf25
3516,Krzysztof,Soszynski,The Polish Experiment,59583ff832fe9d68
3517,George,Sotiropoulos,,896c322f56b8be5a
3518,Greg,Soto,,9c669abd35b2522f
3519,Alex,Soto,Extremo,d18dbcb0f8e2b55d
3520,Joe,Soto,One Bad Mofo,a4e85a58fbce64b2
3521,Mario,Soto,Dr. Mario,cac3aaa66c20bee1
3522,Andre,Soukhamthath,The Asian Sensation,d0e50a3d1b250708
3523,Mario,Sousa,Coracao Valente,72782745eb47161a
3524,Bobby,Southworth,,aee8eecfc4bfb1e7
3525,Jacare,Souza,,7a703c565ccaa18f
3526,Edimilson,Souza,Kevin,6c7020b859c7a3ce
3527,Livinha,Souza,The Brazilian Gangsta,dab8cfbb6b1db10a
3528,Bruno,Souza,The Tiger,0e5c4e72237461bb
3529,Ketlen,Souza,Esquentadinha,8bd4200561c77a62
3530,Charon,Spain,,c278e8843b8abfec
3531,Chris,Spang,The Kiss,411d012af19ecb59
3532,Andreas,Spang,Sweet Swede,b9eb5b4ed07d1525
3533,Ryan,Spann,Superman,a67f5afa8d6a1b80
3534,Ron,Sparks,The Monster,743fd9080892501d
3535,Tommy,Speer,,1411c630ba711b64
3536,Patrick,Speight,,ae4650eb56ab6a11
3537,Sean,Spencer,Black Magic,ab850a77a0fa487d
3538,Felicia,Spencer,FeeNom,39d91e95949de3d9
3539,Sam,Spengler,The Ram,221b2a3070c7ce3e
3540,Nick,Sperling,,7d68f3bec89e08ec
3541,Mario,Sperry,Zen Machine,5f2197acaba7d5ef
3542,Eric,Spicely,Zebrinha,b9664eae2ac75262
3543,Waachiim,Spiritwolf,Native Warrior,71caa995674203aa
3544,Daniel,Spitz,,f86cb5f25d545e0e
3545,Serghei,Spivac,Polar Bear,e2f6b2769aaedd6c
3546,Daniel,Spohn,Dragon,87f3bbf52e6c9dc9
3547,Pete,Spratt,The Secret Weapon,c3ea8deeba00462b
3548,Austin,Springer,,37cc294027f55e4d
3549,Georges,St-Pierre,Rush,6506c1d34da9c013
3550,Bobby,Stack,,6436029b50a9c255
3551,Andreas,Stahl,Real Steel,69a400af4420cd6a
3552,Ron,Stallings,The Choir Boy,6dd758d34da8d254
3553,Cody,Stamann,The Spartan,bf7ad5628363eec9
3554,Cristina,Stanciu,Barbie,175852708cb55776
3555,Brian,Stann,All American,579fcdfcabd23a7b
3556,Josh,Stansbury,The Sandman,30ea504870f8597b
3557,Dion,Staring,Soldier,289a57039d742bfe
3558,Lucas,Stark,,93e4754d0984c82f
3559,Clifford,Starks,,5abf827d62f98fee
3560,Kalib,Starnes,,c8136ab8aa32c974
3561,Laureano,Staropoli,Pepi,a12a8314adc1c1c9
3562,Damian,Stasiak,Webster,42a7e90605df3c8a
3563,Adam,Steele,,16044bd8762cf794
3564,Dominique,Steele,Non-Stop Action-Packed,68c11c27d4d56572
3565,Ricky,Steele,The Karate Kid,09a6ed4ee97a5606
3566,Eric,Steenberg,,377bc9dc0b2745f9
3567,Steve,Steinbeiss,The Hooligan,0b5b6876c2a4723f
3568,Ray,Steinbeiss,Ipswitch Cobra,6000b5ae6c462142
3569,Dmitri,Stepanov,,738acab0c6934dd8
3570,Jeremy,Stephens,Lil' Heathen,18968f97ad34f15c
3571,Aljamain,Sterling,Funk Master,cb696ebfb6598724
3572,Marc,Stevens,,310c4d4b2b32796b
3573,Joe,Stevenson,Daddy,79899ecf62020f6d
3574,Maia,Stevenson,,2fee10d5cf86bfca
3575,Luke,Stewart,,27b1a406ac171b19
3576,Darren,Stewart,The Dentist,a17ad5a5048e8c3f
3577,Kyle,Stewart,Gunz Up,bb61823f76361297
3578,Alex,Stiebling,The Brazilian Killa,df5a77121ba84a5d
3579,Tyler,Stinson,The Evolution,2cf520143e76cd2e
3580,Dan,Stittgen,The Anvil,cc3147b49c7d7d92
3581,Lazar,Stojadinovic,The Bronx Bomber,4d25497994da569c
3582,Denis,Stojnic,,a421465acbe59c77
3583,Julija,Stoliarenko,,a78a87d8c2bbb1cb
3584,Dustin,Stoltzfus,,71505842fb6455c3
3585,Niklas,Stolze,Green Mask,62f7097c04311193
3586,Ken,Stone,,fbf0947399d14323
3587,Ryan,Stonitsch,,8d477c3fbe001f9d
3588,George,Stork,,61dd409cb40d1a55
3589,Rick,Story,The Horror,5b5307450405abf0
3590,Darko,Stosic,,025f0b1b58fbad01
3591,Greg,Stott,Ranger,91181b29be041f1c
3592,Curtis,Stout,,e09dbbd5fe3f0fe2
3593,Sam,Stout,Hands of Stone,501b07aec9b8fc2d
3594,Tim,Stout,,e1a4568fec1fc24f
3595,Jesse,Strader,Sui Generis,8c39367b53eadf8a
3596,Gennaro,Strangis,,495add4fbede0a44
3597,Dave,Strasser,,980b4e712489098e
3598,Daniel,Straus,,15347cd4cdf01b03
3599,Gerald,Strebendt,The Finishing Machine,04f9fe830cf13482
3600,Sean,Strickland,,0d8011111be000b2
3601,Mark,Striegl,Mugen,ef1182eb28c17d4e
3602,Hans,Stringer,,523f6ad11dbe9b53
3603,Stefan,Struve,Skyscraper,ebc1f40e00e0c481
3604,Josh,Stuart,,601cf40c09090853
3605,Mike,Stumpf,,c0c36a5b3d5bbdd5
3606,Kyle,Sturgeon,,d30415ec5e8783cd
3607,Tatiana,Suarez,,b08012bbe542592a
3608,Masanori,Suda,,3a7513372f79c8c8
3609,Genki,Sudo,Neo-Samurai,99dd0147dc4ef80c
3610,Lucasz,Sudolski,,b160e4f251283d70
3611,Daisuke,Sugie,Amazon,8215e4fe24e8e81b
3612,Takashi,Sugiura,,06c60fc2c8dcd7bd
3613,Naho,Sugiyuma,Sugi Rock,b205d4f2ff44bc89
3614,George,Sullivan,The Silencer,6c7e25571490aa3b
3615,Amar,Suloev,,7aa88401f93ce836
3616,Magomed,Sultanakhmedov,,fe1fdc6be470f773
3617,Justin,Sumter,,31f9a1f56cbb6ac5
3618,,Sumudaerji,The Tibetan Eagle,3cf18e01cb6cbde3
3619,Kyu,Sung Kim,,e7ecfab8fd86d3e1
3620,Rama,Supandhi,Hellboy,6d537248fe7cccf1
3621,Aji,Susilo,,22af3546bd967280
3622,Jason,Suttie,Nobunaga,cc5834a495d1ea08
3623,Joel,Sutton,,a6a9ab5a824e8f66
3624,Chad,Sutton,,556347e2b0e33979
3625,Danilo,Suzart,,3d99e5aa85d7576a
3626,Martin,Svensson,,bcad7223af3c19da
3627,Daniel,Swain,,cc39185f2d7d89e4
3628,Cub,Swanson,,d247691a6c0e9034
3629,Mike,Swick,Quick,9fe85152f351e737
3630,Floyd,Sword,,5330fe7e4c3af81c
3631,Oumar,Sy,,46e2011d92463b7e
3632,Bentley,Syler,Bolivia,abd2109bc4cb0291
3633,Kevin,Syler,El Nino Bala,9094a881a7513de3
3634,Leo,Sylvest,Lethal,58a36b4ccf5dc30e
3635,Tony,Sylvester,,87b7df65c30008c4
3636,Tim,Sylvia,The Maine-iac,2a542ee8a8b83559
3637,Kevin,Szaflarski,,d2d05dda5f887f87
3638,Osamu,Tachihikari,,e7bc606d269896aa
3639,Amber,Tackett,,bb01bc3c57f39b04
3640,Eugenio,Tadeu,,f70144caea5c4c80
3641,Justin,Tafa,Bad Man,e13abac8089a801a
3642,Junior,Tafa,The Juggernaut,c15fa95b9a12fde4
3643,Khalid,Taha,The Warrior,b4537562f88ac582
3644,Joe,Taimanglo,The Juggernaut,9bf126927843e184
3645,Tatsuro,Taira,,4461d7e47375a895
3646,Mairbek,Taisumov,Beckan,8f5c8850b2484173
3647,Nobuhiko,Takada,,a25b71fe5e31fa97
3648,Yoshiki,Takahashi,Kazuo,6420efac0578988b
3649,Yoko,Takahashi,,01f86e2d604e2f3c
3650,Daiju,Takase,,4f74c8be51db8a37
3651,Hiroyuki,Takaya,Streetfight Bancho,0d16bdb7d32e88e9
3652,Yoshihiro,Takayama,,d856a0080ac09ed7
3653,Makoto,Takimoto,,a7724f51e32e763e
3654,Oleg,Taktarov,The Russian Bear,1dc56b59cb28425d
3655,Payton,Talbott,,6e743a33d56bdaa4
3656,Nordine,Taleb,,49858bf46dabf6fb
3657,Murtaza,Talha,,6aab5c20395ee722
3658,Tsuyoshi,Tamakairiki,,eaa0a728cc91ef60
3659,Eli,Tamez,Tomahawk,bfd4d50591033a1f
3660,Kiyoshi,Tamura,,30e8b4505f5ccf92
3661,Akitoshi,Tamura,The Ironman,c95fbc085e17a532
3662,Issei,Tamura,,57bf89d42364d39e
3663,Jason,Tan,,ad3041e61896b975
3664,Akihito,Tanaka,Kinniku Mantaro,1bf49bf829964144
3665,Michinori,Tanaka,,64788ee44b062ded
3666,Evan,Tanner,,8f2d9ee27f206f1f
3667,Kasey,Tanner,,078b732efa497f49
3668,Manny,Tapia,The Mangler,0eec866a077889f0
3669,Gary,Tapusoa,,37ac9e0f4fc86171
3670,Miesha,Tate,Cupcake,b96619b3acd7d9da
3671,Deividas,Taurosevicius,,ef927e4fe2117ab8
3672,Thiago,Tavares,,8a59d346dc976a10
3673,Jeremy,Tavares,,681d07e328798ec0
3674,Brad,Tavares,,0c6d9ea8306c029e
3675,Ramon,Taveras,The Savage,c5ccd878231c5407
3676,Paul,Taylor,Relentless,9b74de674c355425
3677,Jesse,Taylor,JT Money,dd992d569aaebee6
3678,Torrance,Taylor,,88e53ec16b801740
3679,Louis,Taylor,Handgunz,49bddfee9ed54cf3
3680,Anthony,Taylor,Pretty Boy,637a4d8825464c62
3681,Danielle,Taylor,Dynamite,b76c6268dc1d3c05
3682,J.T,Taylor,The Outlaw ,17c6e35e4da505b0
3683,James,Te Huna,,f5431394fb284bb9
3684,Shawn,Teed,,5bb70ebd65075c5c
3685,Glover,Teixeira,,7ff97850e8c32bda
3686,John,Teixeira,Macapa,86061eaba822bfea
3687,Ewerton,Teixeira,,de9e331b3e6bae70
3688,Tra,Telligman,Trauma,1dab0d1d81dd06db
3689,Taneisha,Tennant,Triple Threat,87911d22a79d3203
3690,Herman,Terrado,,61d6368013f8637f
3691,Dave,Terrel,The Bionic,b9aa0024f295609e
3692,David,Terrell,The Soul Assassin,4123fd4dcc1fe937
3693,James,Terry,Intensity,5befa793316d3469
3694,Jeff,Terry,,60f86c449cd31e23
3695,David,Teymur,,2747c60e42d9d75f
3696,Daniel,Teymur,Kid Dynamite,fbf0537e420e698e
3697,Motonobu,Tezuka,,d34636a85f0f4c90
3698,Jason,Thacker,,f0264252e191da22
3699,Brandon,Thatch,Rukus,638cfec7ec559d6e
3700,Elias,Theodorou,The Spartan,34f88592c0ab7a54
3701,Nik,Theotikos,,ca936c67687789e9
3702,Paulo,Thiago,,30a09e43f15f1d75
3703,Din,Thomas,Dinyero,40a604761ca7d64d
3704,Ryan,Thomas,The Tank Engine,b732b326c362fb62
3705,Noah,Thomas,,319c15b8aac5bfde
3706,Joel,Thomas ,The NIce Guy,2b33e57c4d0a4502
3707,Treston,Thomison,,ed5f04f833459877
3708,Nick,Thompson,The Goat,7d3caf0f96f1b33d
3709,James,Thompson,The Colossus,9e30f69cc0869301
3710,Oli,Thompson,,dcdd511ff757f15c
3711,Stephen,Thompson,Wonderboy,4a28cb716c19157a
3712,Josh,Thomson,The Punk,a566371ba2ad7152
3713,Simeon,Thoresen,The Grin,fea8acf9bfcf09ec
3714,Josh,Thornburg,,083e15da67d9b0fa
3715,Gleison,Tibau,,75e5fec9f72910ef
3716,Chris,Tickle,BadBoy,1d1b85389a05df69
3717,Nolan,Ticman,,9eb069062a0cfc13
3718,Darren,Till,The Gorilla,9ce6d5a03af801b7
3719,Brett,Tillis,,7b461ccae8270207
3720,Denis,Tiuliulin,,0112352cb32f5026
3721,Ryan,Tobar,,57481f1f10530c61
3722,Andrew,Todhunter,The Sniper,274ca7b799b402cc
3723,Dusko,Todorovic,Thunder,866fd7b1a6c90e7f
3724,Tuco,Tokkos,,3e8118c1ab52f211
3725,Hideo,Tokoro,,2d5fbe2103f97053
3726,Anatoly,Tokov,,679ae8c4fd022c6b
3727,Kazuki,Tokudome,,c4af2feb4b58bc3b
3728,Puja,Tomar,The Cyclone,19f8a2f6eecd92ac
3729,Tyler,Toner,,8e893f269d5696b2
3730,James,Toney,Lights Out,d10b35152277cf98
3731,Masanori,Tonooka,,9de7c97e1c0d7927
3732,Carl,Toomey,,5ee87e0432205755
3733,Ilia,Topuria,El Matador,54f64b5e283b0ce7
3734,Anthony,Torres,The Crush,918d9d89d4d52acc
3735,Miguel,Torres,,33b2f68ef95252e0
3736,Ronys,Torres,,cce79e827569f26e
3737,Haven,Torres,,1ff10dee2f7ae60c
3738,Tecia,Torres,The Tiny Tornado,31ef8b67e13495b3
3739,Alex,Torres,Rolo,e4e0f310b3cf23a8
3740,Abram,Torres,,e175a261a280f7cb
3741,Jose,Torres,Shorty,d2036f31c035e0d1
3742,Desmond,Torres,,971aebf56267de20
3743,Manuel,Torres,El Loco,2e7878927067fdca
3744,Eduardo,Torres Caut,Cyborg,c8d46028907bcece
3745,Salim,Touahri,Grizzly,cbf1c7ba5408a66f
3746,Dequan,Townsend,The Tarantula,3f7dab21b6c971bc
3747,Minoru,Toyonaga,,04076783ca83d6ae
3748,Slim,Trabelsi,,ff2ec83f44000f78
3749,Roberto,Traven,Spider,20ec0061400178ca
3750,Bryan,Travers,,008cf84faae9c7a5
3751,Alexander,Trevino,,73abb7a5c57fb443
3752,Francisco,Trevino,Sitkayan,97a6bbe6e6566a94
3753,Angelo,Trevino,Baby Monsta,0cf9f5518d6063bb
3754,Frank,Trigg,Twinkle Toes,d2d37e8eeb3abc8d
3755,Francisco,Trinaldo,Massaranduba,a8283a4f415e1eb9
3756,Damien,Trites,The Omen,cb1c09c8126dbee0
3757,Michael,Trizano,The Lone Wolf,5bf31a46becc1204
3758,Antonio,Trocoli,Malvado,6d48a2df51749d91
3759,Tor,Troeng,The Hammer,8abf70f79e9e27c2
3760,Aaron,Trujillo,,cc18abc046b382c9
3761,Reynaldo,Trujillo,The Truth,e6b233a007cb06c4
3762,Abel,Trujillo,Killa,e14b5aa06eea9653
3763,Arman,Tsarukyan,Ahalkalakets,eae48ff31db420c2
3764,Rei,Tsuruya,,2f43a3e82661fa99
3765,Chris,Tuchscherer,The Crowbar,df05aa15b2d66f57
3766,Jon,Tuck,Super Saiyan,53ec9cb470e1a4ea
3767,Gavin,Tucker,Guv'nor,da816417a579a0bd
3768,Jumabieke,Tuerxun,The Wild Wolf,1ed32eaaba9ffe10
3769,Tom,Tuggle,The Law,b9aa7d230865b5fe
3770,Blair,Tugman,,63f8775391301891
3771,Tai,Tuivasa,Bam Bam,c62fbc117d57b943
3772,Zubaira,Tukhugov,Warrior,aceffa19749c4dc0
3773,Teila,Tuli,,96eff1a628adcc7f
3774,Marco,Tulio,Matuto,9384e71bca6c409d
3775,Nyamjargal,Tumendemberel,Art of Knockout,17cb6d8e8187f304
3776,Albert,Tumenov,Einstein,ff6a1f63c254127e
3777,Ricky,Turcios,,cd3d7e37ff2d679c
3778,Anton,Turkalj,The Pleasure Man,82529ce93cd9a2cf
3779,Wellington,Turman,The Prodigy,4dcfb28c011c11b2
3780,Courtney,Turner,,56f4b81ec4db61af
3781,Jalin,Turner,The Tarantula,4d8fa64202cee4c1
3782,Austin,Tweedy,,885adaff8fe15cf7
3783,Marcin,Tybura,Tybur,c9cf753cfdf77fc2
3784,Takeru,Uchida,,1d76f07ffdd765c2
3785,Alberto,Uda,,8f2deefe8c5dfb5d
3786,Ryuki,Ueyama,,bcd124bcd3d5be46
3787,Christian,Uflacker,,10ccf4ec9913cadc
3788,Andy,Uhrich,,4a1a492f299581d9
3789,Tagir,Ulanbekov,,f00ac08ab056af5d
3790,Carlos,Ulberg,Black Jag,9014c02eff8b3d62
3791,Gasan,Umalatov,Cobra,7a39bbac8cc0fa70
3792,Jeremy,Umphries,,4793a2d90f5ab8ae
3793,Zach,Underwood,,1e310618d02ff93b
3794,Caol,Uno,Uno Shoten,eb1723480fa2f96c
3795,Kengo,Ura,Uraken,58258914525740a5
3796,Logan,Urban,Hulk,5e23f30e9c6ed74e
3797,Hector,Urbina,El Toro,4b8fb0453a596b8e
3798,Elias,Urbina,,47fcdcaccb58ca80
3799,Gilbert,Urbina,The RGV Bad Boy,b12fb759e02378de
3800,Nick,Urso,,e78c4c3d329c531b
3801,Yasuhiro,Urushitani,,c34e5849184b08c3
3802,Sho Patrick,Usami,Savage,fe30c5f5cc3e028b
3803,Kamaru,Usman,The Nigerian Nightmare,f1b2aa7853d1ed6e
3804,Mohammed,Usman,The Motor,da7f113b5ea39c43
3805,Darren,Uyenoyama,BC,6546af7ab545b90c
3806,Richie,Vaculik,Vas,54578e5927adea53
3807,Egidijus,Valavicius,,fc1868f56d3036eb
3808,Genaro,Valdez,Rayadito,cda1099995b46cc2
3809,Charlie,Valencia,,8a0be41c0380188d
3810,Victor,Valenzuela,Joe Boxer,de277a4abcfeea46
3811,Ivan,Valenzuela,Bam Bam,45b82ebf0b9e0fd2
3812,Timur,Valiev,Lucky,45e738622ea2c02c
3813,Victor,Valimaki,The Matrix,663b76da637402c3
3814,Andrew,Valladerez,,2a898bf9fb7710b3
3815,Kevin,Vallejos,El Chino,239d8e5359022f3b
3816,Isaac,Vallie-Flagg,,c295de4e10acd4c9
3817,Joshua,Van,The Fearless,17e97649403ba428
3818,Mike,van Arsdale,,2ee09ec2a0695eb9
3819,Matt,Van Buren,Gutter,7b39035fae7268b8
3820,Ron,van Clief,The Black Dragon,23ab42947c1990e3
3821,Lloyd,Van Dams,,02177caefe7c07d4
3822,Cameron,VanCamp,Jumpman,87e2468b986ebb79
3823,Chad,Vance,,26d61e92a6069cd2
3824,Jared,Vanderaa,,2b68d9f125d07b42
3825,Austin,Vanderford,AK-47,32c3ee378671a5d9
3826,Lando,Vannata,Groovy,f9b200db02b488d9
3827,Paige,VanZant,12 Gauge,4d5197f331c47290
3828,Paul,Varelans,The Polar Bear,07a18ae55dfc3cd9
3829,Kazula,Vargas,,ec18eb918121787c
3830,Jamie,Varner,,a54fc2d6fc224dc3
3831,Guilherme,Vasconcelos,Bomba,d6d5da3c209884bc
3832,Linton,Vassell,The Swarm,a148dfe3485be79d
3833,Billy,Vaughan,,61428ed51f5ff465
3834,Yuri,Vaulin,,4679a38cced7c64a
3835,Javier,Vazquez,Showtime,be5cfd73617a5b1a
3836,Manny,Vazquez,,8d4d25fd9218860b
3837,Matt,Veach,,5731cc327790b731
3838,Joe,Vedepo,The Doctor,d35c3ed553b71fa2
3839,Kelly,Velasco,Killer,93c9897f0f9f5dab
3840,Greg,Velasco,The Viking King,34a81ebbce32b06b
3841,Cain,Velasquez,,0ff11cc094e887bc
3842,David,Velasquez,Little,09c44b317c98bf96
3843,Bojan,Velickovic,Serbian Steel,fcce75a25c14a804
3844,Karlos,Vemola,,d23ccf4a6c221284
3845,Luigi,Vendramini,The Italian Stallion,2f1a257d6777096d
3846,Jerrel,Venetiaan,,602bb270f2bdbf02
3847,Scott,Ventimiglia,Meant to Kill Ya,6e62bb64f7cc5026
3848,Brandon,Vera,The Truth,fa315e6c77eee106
3849,Kerry,Vera,,df0a1c1e11ad199b
3850,Marlon,Vera,Chito,7c7332319c14094c
3851,Carlos,Vera,Pequeno,07f959e6596307bb
3852,Isis,Verbeek,Fight Queen,d6f58b8cd1a6ff52
3853,Ernie,Verdicia,,2b1587a3376ab743
3854,Joe,Veres,,c6d8ae3b016d5ad5
3855,Nikolay,Veretennikov,,0f1efce7d2571d10
3856,CJ,Vergara,,077e3ace32b72be9
3857,Renato,Verissimo,Charuto,c24b1db4b809d41b
3858,Bryan,Vetell,,13a0fb8fbdafb54f
3859,Marvin,Vettori,The Italian Dream,7acbb0972e75281a
3860,Hugo,Viana,Wolverine,f95381efb3051d81
3861,Guilherme,Viana,,393b8e03fb410a78
3862,Polyana,Viana,Dama de Ferro,9673a497a9da119a
3863,Vitor,Vianna,,744f50016c39c26c
3864,James,Vick,The Texecutioner,6256b2b1562cb8e1
3865,Tamires,Vidal,Tractor,4f3064faf17aa711
3866,Milton,Vieira,Miltinho,7cf20446453f852b
3867,Reginaldo,Vieira,,f9081770e28ea2e1
3868,Ketlen,Vieira,Fenomeno,b9706f80d005036c
3869,Rodolfo,Vieira,,260e9e0d4954aea6
3870,Steve,Vigneault,Lionheart,6888e31ce88f5b17
3871,Alejandro,Villalobos,,2e88f2030d8a928a
3872,DeMarco,Villalona,,0275e33febc2818c
3873,Gian,Villante,,fcd448a2fe1a23cc
3874,Ike,Villanueva,Hurricane,f9d0cae37dabfafc
3875,Ruben,Villareal,Warpath,39f68882def7a507
3876,Armando,Villarreal,La Lumbre,454c1f0b638972ab
3877,Pablo,Villaseca,El Gallo,34f93dfbd43b2144
3878,Joey,Villasenor,Smokin' Joe,15515e797aedc137
3879,Danillo,Villefort,Indio,fd87b1bbfcde9d5e
3880,Yuri,Villefort,,0fb1e2694a39a02f
3881,Marcos,Vinicius,Vina,e363b21261814830
3882,Brandon,Visher,The Viper,7c4ec656d8fcb867
3883,Falaniko,Vitale,Niko,445a98acb8985970
3884,Cheyanne,Vlismas,The Warrior Princess,4959f10a62f3fec3
3885,Bobby,Voelker,Vicious,fb8a3025ae722e64
3886,Mateo,Vogel,Carrapato,90b57b19d20e1969
3887,Alexander,Volkanovski,The Great,e1248941344b3288
3888,Jacob,Volkmann,Christmas,6f81b6de2557739a
3889,Alexander,Volkov,Drago,279566840aa55bf2
3890,Jason,Von Flue,Live Wire,c4b9296214f4c09c
3891,Milco,Voorn,,277ffed20cf07aea
3892,Mark,Vorgeas,,ef0344ed552d8a22
3893,Igor,Vovchanchyn,Ice Cold,7929be8290289a47
3894,James,Wade,,6291decf7f3b6608
3895,Chris,Wade,,c8097968da5e5f13
3896,Neil,Wain,Old School,6b7bc7eaf2465387
3897,TJ,Waldburger,,8f2939f5fd9cca1e
3898,Chase,Waldon,,aeb6c57b9bd8bc3a
3899,Andre,Walker,,18944a1a6ac1becf
3900,Herschel,Walker,,bd92e38aef641673
3901,Donny,Walker,Eagle Eye,e6147d5ab3685899
3902,Johnny,Walker,,c21f26bbde777573
3903,Brogan,Walker,The Bear,4333a8e70a672eb7
3904,Valter,Walker,The Clean Monster,f5779a2303ed76ec
3905,Ben,Wall,Manimal,1ad381c8994c4e5b
3906,Crafton,Wallace,Blaze,bf41b5131545da12
3907,Rodney,Wallace,Shonuff the Master,b9415726dc3ec526
3908,Jeremy,Wallace,,b87c3f460709f74c
3909,Randall,Wallace,Braveheart,95cf6be9071e68b0
3910,James,Wallace,Jesse,4078de7181a19142
3911,Jim,Wallhead,Judo,0c670b443c3d269f
3912,Cory,Walmsley,Hardcore,83c6c3e0f8bde8ee
3913,Richard,Walsh,Filthy Rich,303a05a7aa3ff761
3914,Patrick,Walsh,The Beast of the East,b4c96c3d9139bf0e
3915,Erick,Wanderlei,,d57e6a8971b6d2bd
3916,Dimitiri,Wanderley,,a1d6b308781aa2f5
3917,Andy,Wang,,476414d2f18cd059
3918,Sai,Wang,The Fire Kylin,efb9a43415a56d34
3919,Anying,Wang,,69e8c632135af48b
3920,Joshua,Wang-Kim,Twin Dragon,d538f13ab21d9633
3921,Curt,Warburton,,2721bb808bb2523c
3922,Brennan,Ward,The Irish Bad Boy,67cd6495280b0a57
3923,Charlie,Ward,,e81dd0bb8a64b550
3924,Terrion,Ware,Flash,ba5e253af86db1a8
3925,Joe,Warren,,c0c1bc0766df4c00
3926,Brian,Warren,Mr. Unbreakable,c4c4c7dd26c15d91
3927,Merritt,Warren,,1e47dba648ea438c
3928,Idris,Wasi,,8a19676a3388845a
3929,Kengo,Watanabe,,2abe38b81d68a24a
3930,Kazuhisa,Watanabe,,951ffadfc4e917ea
3931,Ron,Waterman,H20,efaf544314bb5c2e
3932,Andy,Waters,,103e2e67919379c5
3933,Dominic,Waters,Sho Nuff,2de91c2244ad7e89
3934,Trey,Waters,The Truth,31dbfbe4e7a6727c
3935,Michelle,Waterson-Gomez,The Karate Hottie,eb04b9d31e938edb
3936,Sam,Watford,,1836639ecf9b6e7f
3937,Blake,Watkins,,117580b232409824
3938,Kyle,Watson,,d7b2c0b53883ee80
3939,Maka,Watson,,a31dfd9e8b2dc6ca
3940,Walel,Watson,The Gazelle,92aafa8f4b26269b
3941,Tom,Watson,Kong,6809c31286b08d97
3942,Enrique,Watson,,a99d4aa689bdca18
3943,Brok,Weaver,Chata Tuska,7c9f96f9a6a5cd50
3944,Jonavin,Webb,The Spyder,f40ec51dd4de47c3
3945,Stephanie,Webber,,d44a84409bf0da64
3946,Royston,Wee,,b9c03e7a4557e542
3947,Darian,Weeks,,326a001926ffb7ec
3948,Joshua,Weems,Wide Open,69888118d968ba52
3949,Daniel,Weichel,The Weasel,7b9dade6bedaabbe
3950,Chris,Weidman,The All-American,3a8176e15b9887c1
3951,Mark,Weir,The Wizard,9ccdd2ce45903f34
3952,Christian,Wellisch,The Hungarian Nightmare,f1b2a4365799c48b
3953,Jeremiah,Wells,,d66a46de8d705353
3954,Fabricio,Werdum,Vai Cavalo,492b202d2064e7a9
3955,Mike,Wessel,Juggernaut,b51841e7c594090d
3956,Dustin,West,,5f5763b3a4de8dd4
3957,Sheldon,Westcott,,ec2d13a87d3d9541
3958,Aaron,Wetherspoon,Slam,1ce7998e0a215caa
3959,Coty,Wheeler,Ox,e57f0b06ea39e360
3960,Vernon,White,Tiger,12458872d6afae1b
3961,Steve,White,,d181689653115b6a
3962,Alex,White,The Spartan,c17041f1bb5768d8
3963,Craig,White,The Thundercat,3dd949593346dbc3
3964,Patrik,White,Primetime,4debc6c4c6249690
3965,Robert,Whiteford,The Hammer,1dafccb62a0f98ec
